factura_id,fecha,cliente_id,sku,cantidad,precio_unitario,moneda,total,canal_venta
FAC-000239,2025-11-04,CLI-00433,SKU-00075,4,232.35,mxn,929.4,E-commerce
FAC-002466,2025-11-08,CLI-00462,SKU-00152,3,567.09,MXN,1701.27,Marketplace
FAC-002719,07/05/2024,CLI-00004,SKU-00123,3,444.83,MXN,887.78,E-commerce
FAC-002397,2024-10-01,CLI-00250,SKU-00067,4,206.49,MXN,825.96,Tienda física
FAC-000839,15/12/2024,CLI-97633,SKU-00087,1,1225.15,USD,1225.15,Teléfono
FAC-000777,2024-12-27,CLI-00022,SKU-00142,1,$500.63,MXN,500.63,Tienda física
FAC-001293,2025-12-05,CLI-00163,SKU-00029,3,510.63,MXN,1531.89,Tienda física
FAC-000315,09/03/2025,CLI-96028,SKU-00056,3,784.32,mxn,2352.96,E-commerce
FAC-003394,2024-07-26,CLI-00390,SKU-00117,6,775.69,MXN,4654.14,Marketplace
FAC-001314,19/08/2025,,SKU-00097,7,"$1,951.90",MXN,13663.3,Marketplace
FAC-002385,2025-04-05,CLI-00392,SKU-00084,2,948.88,MXN,1897.76,E-commerce
FAC-003244,2024-02-12,CLI-00087,SKU-00034,1,"$1,096.06",MXN,1096.06,Marketplace
FAC-003476,2024-02-20,CLI-00123,SKU-00053,7,690.91,MXN,4836.37,Tienda física
FAC-000030,2025-11-05,CLI-00379,SKU-00068,5,297.2,USD,1107.94,Marketplace
FAC-000057,2025-12-25,CLI-00054,SKU-00009,3,1255.71,MXN,3767.13,Tienda física
FAC-001242,2024-10-01,CLI-00417,SKU-00018,7,890.48,MXN,6233.36,E-commerce
FAC-000478,2024-03-28,CLI-00251,SKU-00111,5,2091.77,MXN,10458.85,E-commerce
FAC-000114,2024-10-16,CLI-00243,SKU-00003,5,2953.96,MXN,14769.8,E-commerce
FAC-001311,2025-05-08,CLI-00046,SKU-00004,3,486.96,MXN,1460.88,Marketplace
FAC-000704,2024-05-31,CLI-00225,SKU-00068,5,300.69,MXN,1503.45,Tienda física
FAC-001788,2025-02-14,CLI-00083,SKU-00051,4,559.01,MXN,1251.29,Tienda física
FAC-002557,2025-08-23,,SKU-00003,6,2938.41,MXN,17630.46,Tienda física
FAC-002242,2024-07-02,CLI-00389,SKU-00057,2,1205.79,MXN,2411.58,Tienda física
FAC-003297,2025-01-18,CLI-00488,SKU-00017,2,817.21,MXN,1634.42,Tienda física
FAC-002219,2025-06-04,CLI-00267,SKU-00047,7,1263.44,USD,8844.08,Marketplace
FAC-001121,01/07/2024,CLI-00169,SKU-00113,3,2303.94,MXN,,Marketplace
FAC-001221,01/01/2024,CLI-00388,SKU-00024,3,902.25,USD,2706.75,Tienda física
FAC-000185,2025-08-02,CLI-97544,SKU-00031,7,$387.70,MXN,2713.9,E-commerce
FAC-000284,2024-12-14,CLI-00063,SKU-00035,3,752.51,MXN,2257.53,Marketplace
FAC-002453,2024-11-25,CLI-00097,SKU-00030,5,840.0,MXN,4200.0,E-commerce
FAC-000992,2024-08-25,CLI-00172,SKU-00053,1,709.11,MXN,709.11,E-commerce
FAC-000702,21/07/2025,,SKU-00111,6,1981.91,MXN,6185.77,E-commerce
FAC-001237,2025-11-14,CLI-00380,SKU-00044,5,1555.95,MXN,7779.75,Marketplace
FAC-001593,2024-06-16,CLI-00392,SKU-00053,5,721.13,MXN,3605.65,Marketplace
FAC-000394,2025-10-08,CLI-00376,SKU-00022,2,653.34,MXN,1306.68,Marketplace
FAC-002182,11/08/2025,CLI-00229,SKU-00092,3,146.46,MXN,439.38,Tienda física
FAC-003120,05/11/2024,CLI-00421,SKU-00021,4,188.39,MXN,753.56,E-commerce
FAC-001628,14/08/2024,CLI-00455,SKU-00116,3,357.55,mxn,1072.65,Tienda física
FAC-002784,2024-10-15,CLI-00439,SKU-00088,6,1396.55,MXN,8379.3,Tienda física
FAC-002176,2024-01-19,CLI-00372,SKU-00102,5,1481.69,MXN,7408.45,Teléfono
FAC-003045,12/16/2024,CLI-00158,SKU-00116,1,339.67,MXN,339.67,E-commerce
FAC-000395,2024-07-14,CLI-00485,SKU-00151,5,557.68,MXN,2788.4,Tienda física
FAC-001209,2025-08-29,CLI-00036,SKU-00033,1,1168.74,MXN,1168.74,Tienda física
FAC-001550,2025-11-07,CLI-00388,SKU-00084,4,$985.87,USD,3943.48,E-commerce
FAC-002570,2025-06-11,CLI-00285,SKU-00031,7,418.19,MXN,2927.33,Tienda física
FAC-000361,2025-07-25,CLI-00419,SKU-00002,2,2924.79,MXN,5849.58,Tienda física
FAC-000667,2025-10-13,CLI-00238,SKU-00099,4,1912.95,MXN,7651.8,E-commerce
FAC-002097,2025-12-21,CLI-00471,SKU-00114,2,1900.99,MXN,3801.98,Tienda física
FAC-000728,2024-06-04,CLI-00336,SKU-00061,5,423.36,MXN,1324.75,Tienda física
FAC-002872,2024-08-07,CLI-00509,SKU-00068,4,305.8,MXN,670.48,Tienda física
FAC-000090,2024-12-20,CLI-00006,SKU-00002,7,2828.76,MXN,19801.32,Marketplace
FAC-002560,2024-04-10,CLI-00507,SKU-00023,2,334.37,MXN,668.74,Tienda física
FAC-003114,27/12/2025,CLI-00503,SKU-00109,3,1718.76,MXN,3499.74,Tienda física
FAC-002448,2025-12-12,CLI-00177,SKU-00121,4,319.89, MXN ,1279.56,Tienda física
FAC-001427,19/04/2025,CLI-00460,SKU-00078,5,904.71,MXN,4523.55,Tienda física
FAC-003340,2024-04-11,CLI-00005,SKU-00101,7,829.92,MXN,5809.44,Tienda física
FAC-001031,19/06/2024,CLI-00185,SKU-00136,2,257.49,MXN,514.98,Marketplace
FAC-003087,2025-07-16,CLI-00128,SKU-00028,1,605.17,MXN,605.17,Tienda física
FAC-001999,2024-12-09,CLI-00265,SKU-00103,1,2454.32,MXN,2454.32,Marketplace
FAC-002439,2025-03-27,CLI-00336,SKU-00109,5,1718.36,MXN,8591.8,E-commerce
FAC-000417,2024-07-19,CLI-00098,SKU-00026,6,1126.49,MXN,6758.94,E-commerce
FAC-002856,2025-05-16,CLI-00351,SKU-00018,6,851.45,USD,5108.7,Tienda física
FAC-001149,2025-05-01,CLI-00393,SKU-98144,7,253.78,mxn,1052.86,Marketplace
FAC-001447,2025-05-10,CLI-00122,SKU-00092,2,143.88,MXN,287.76,Tienda física
FAC-001592,2024-07-19,CLI-00507,SKU-00040,7,672.1,MXN,4704.7,Tienda física
FAC-002169,2025-08-23,CLI-00059,SKU-00093,5,477.59,MXN,2387.95,Teléfono
FAC-002680,2024-03-25,CLI-00170,SKU-00130,3,435.59,MXN,1306.77,Tienda física
FAC-002945,2024-01-26,CLI-00325,SKU-00146,5,389.59, MXN ,1015.33,Tienda física
FAC-002010,28/03/2024,CLI-00430,SKU-00063,5,312.32,MXN,1561.6,Marketplace
FAC-002654,2025-06-19,CLI-00176,SKU-00128,7,539.73,MXN,3778.11,Tienda física
FAC-001805,07/30/2025,CLI-00151,SKU-00019,1,2397.21,MXN,2397.21,Tienda física
FAC-001395,2025-11-28,CLI-00282,SKU-00101,6,872.38,MXN,5234.28,Tienda física
FAC-002905,2025-05-20,CLI-00290,SKU-00141,3,547.01,MXN,1641.03,E-commerce
FAC-003207,2025-01-05,CLI-00471,SKU-00087,4,1248.86,MXN,4995.44,Marketplace
FAC-002122,2024-11-19,CLI-00116,SKU-00025,4,608.41,MXN,2433.64,Tienda física
FAC-001160,2024-06-05,CLI-00410,SKU-00137,6,$559.69,MXN,3358.14,Tienda física
FAC-000517,05/04/2024,CLI-00500,SKU-92303,3,436.89,MXN,1310.67,Tienda física
FAC-002470,2025-08-29,CLI-00244,SKU-00105,5,1682.09,USD,8410.45,Tienda física
FAC-001289,2024-07-07,CLI-00100,SKU-00006,1,1710.05,MXN,,E-commerce
FAC-001015,2025-04-26,CLI-00302,SKU-00002,5,2919.09,USD,14595.45,E-commerce
FAC-001978,2025-08-15,,SKU-00072,3,430.57,USD,1291.71,Tienda física
FAC-000095,2025-04-10,CLI-00362,SKU-00144,2,109.86,MXN,219.72,E-commerce
FAC-001816,2025-09-15,CLI-00014,SKU-00092,6,147.72,MXN,886.32,Tienda física
FAC-002075,21/04/2024,CLI-00157,SKU-00035,1,773.44,MXN,773.44,E-commerce
FAC-001792,2025-12-18,CLI-00035,SKU-00122,6,219.74,MXN,1318.44,E-commerce
FAC-003193,2024-08-01,CLI-00342,SKU-00037,3,952.78,MXN,2858.34,E-commerce
FAC-003371,2024-04-14,CLI-00269,SKU-00130,6,421.55,MXN,2529.3,Marketplace
FAC-002133,2025-04-25,CLI-00349,SKU-00086,4,1344.68,MXN,5378.72,Tienda física
FAC-001910,2025-10-04,CLI-00288,SKU-00074,1,432.32,MXN,432.32,Teléfono
FAC-001800,07/12/2025,CLI-00466,SKU-00003,3,2894.65,MXN,8683.95,Tienda física
FAC-003241,2025-11-05,CLI-00089,SKU-00078,6,921.1,MXN,,E-commerce
FAC-000233,2025-09-09,CLI-00031,SKU-00036,5,797.71,MXN,3988.55,Teléfono
FAC-000139,06/27/2024,CLI-00203,SKU-00061,1,433.86, MXN ,433.86,Marketplace
FAC-001006,2024-10-14,CLI-00307,SKU-90933,6,927.9,MXN,5567.4,Tienda física
FAC-003453,2024-03-02,CLI-00105,SKU-00031,4,408.39,MXN,1633.56,Marketplace
FAC-000191,2024-09-03,CLI-00020,SKU-00123,1,444.45,MXN,444.45,Tienda física
FAC-002339,2025-03-27,CLI-00324,SKU-00051,2,573.12,MXN,1146.24,Tienda física
FAC-002196,2024-04-10,CLI-00091,SKU-00025,4,626.56,MXN,2506.24,E-commerce
FAC-003256,2024-07-27,CLI-00439,SKU-00116,4,350.55,USD,1402.2,Teléfono
FAC-003047,2024-08-08,CLI-00325,SKU-00097,3,1981.2,USD,5943.6,Teléfono
FAC-000571,2025-10-13,CLI-00356,SKU-00123,5,426.93,MXN,2134.65,E-commerce
FAC-001801,23/06/2025,CLI-00297,SKU-00099,3,1977.97,MXN,5933.91,Teléfono
FAC-000398,02/12/2024,CLI-00473,SKU-00024,7,916.78,MXN,6417.46,Tienda física
FAC-002681,2025-12-18,CLI-00381,SKU-00059,2,419.34,MXN,838.68,Tienda física
FAC-000368,2025-12-09,CLI-00468,SKU-00065,7,213.31,MXN,,Tienda física
FAC-003343,2024-01-24,CLI-00086,SKU-00029,5,506.33,MXN,2531.65,E-commerce
FAC-001235,2025-09-25,CLI-95990,SKU-00149,1,59.38,MXN,59.38,E-commerce
FAC-001360,2025-05-28,CLI-00236,SKU-00018,7,865.5,MXN,6058.5,Marketplace
FAC-000930,2025-03-29,CLI-00166,SKU-00120,6,704.0,MXN,4224.0,E-commerce
FAC-000171,2024-07-21,CLI-96797,SKU-00120,1,706.76,mxn,706.76,Tienda física
FAC-000889,2024-09-04,CLI-00025,SKU-00101,3,892.33, USD ,2676.99,Marketplace
FAC-003396,2024-07-23,CLI-00021,SKU-00083,7,188.69,MXN,1320.83,Marketplace
FAC-003054,2025-04-08,CLI-00338,SKU-00002,5,2901.12,MXN,14505.6,Tienda física
FAC-000510,06/01/2024,CLI-00193,SKU-00063,-3,290.74, MXN ,1453.7,E-commerce
FAC-000511,2024-08-21,CLI-00296,SKU-00114,3,1915.84,MXN,5747.52,E-commerce
FAC-003359,14/06/2025,CLI-00004,SKU-00064,5,119.49,MXN,382.32,E-commerce
FAC-003314,2025-01-31,CLI-91598,SKU-00142,5,494.35,USD,2471.75,E-commerce
FAC-002433,2024-08-27,CLI-00302,SKU-00062,6,364.79,MXN,2188.74,E-commerce
FAC-001056,30/09/2024,CLI-00406,SKU-00131,3,106.99,MXN,320.97,Marketplace
FAC-002281,20/06/2024,CLI-00453,SKU-00077,4,1415.44,USD,5661.76,E-commerce
FAC-002979,11/22/2024,CLI-00177,SKU-00098,5,1300.25,MXN,,E-commerce
FAC-002795,2025-08-15,CLI-00308,SKU-00127,1,731.06,USD,520.28,Teléfono
FAC-002371,2024-01-16,CLI-00441,SKU-92575,3,269.14,mxn,807.42,Tienda física
FAC-002763,2024-07-30,CLI-00036,SKU-00102,7,"$1,525.31",MXN,10677.17,Tienda física
FAC-001896,2024-10-08,CLI-00507,SKU-91151,5,974.04,MXN,4870.2,E-commerce
FAC-000854,05/07/2025,CLI-00139,SKU-00091,6,886.05,mxn,5316.3,Tienda física
FAC-002349,05/26/2025,CLI-00427,SKU-00140,7,167.84,MXN,1174.88,Marketplace
FAC-000190,2025-02-27,CLI-00095,SKU-00079,4,1347.48,mxn,5389.92,E-commerce
FAC-001310,2025-11-07,CLI-00429,SKU-00091,1,828.43,MXN,828.43,Marketplace
FAC-000707,11/19/2025,CLI-00306,SKU-00109,7,1728.18,MXN,12097.26,E-commerce
FAC-001313,2024-10-21,CLI-00125,SKU-00098,4,1365.71,MXN,5462.84,E-commerce
FAC-003209,2024-11-04,CLI-00030,SKU-00146,3,385.26,USD,1155.78,E-commerce
FAC-001186,2025-04-30,CLI-00344,SKU-00100,5,2109.27,MXN,10546.35,E-commerce
FAC-003124,14/05/2025,,SKU-00104,4,235.44,MXN,941.76,Tienda física
FAC-001351,2025-09-25,CLI-00294,SKU-00050,5,492.17,MXN,1905.08,E-commerce
FAC-003422,2025-03-11,CLI-00415,SKU-97751,7,421.55,mxn,2950.85,E-commerce
FAC-000476,2025-11-20,CLI-00029,SKU-00004,6,514.99,MXN,3089.94,Tienda física
FAC-000280,2024-01-31,CLI-00264,SKU-00017,3,846.48,MXN,2539.44,E-commerce
FAC-001152,2024-11-21,CLI-93500,SKU-00017,6,823.26,MXN,4939.56,E-commerce
FAC-003019,2025-09-07,CLI-00169,SKU-94460,1,795.04,MXN,795.04,Marketplace
FAC-002166,2024-12-08,CLI-00069,SKU-00048,2,551.44,MXN,1102.88,Tienda física
FAC-000877,2024-10-02,CLI-00296,SKU-00113,7,2215.95,MXN,15511.65,E-commerce
FAC-002047,30/05/2025,CLI-00077,SKU-00034,5,1137.73,MXN,5688.65,E-commerce
FAC-003474,06/25/2025,CLI-00033,SKU-00013,3,2525.71,MXN,7577.13,Tienda física
FAC-001795,2025-02-11,CLI-00391,SKU-00128,1,546.77,MXN,546.77,Marketplace
FAC-002437,03/04/2025,CLI-00149,SKU-00120,5,670.12,MXN,3350.6,Tienda física
FAC-002246,2025-03-20,CLI-00334,SKU-00064,1,119.18,mxn,119.18,Tienda física
FAC-001332,2024-10-17,CLI-00103,SKU-00101,2,864.11,USD,1728.22,Marketplace
FAC-002601,11/26/2025,CLI-00402,SKU-00143,4,43.55,MXN,174.2,E-commerce
FAC-002633,2024-08-09,CLI-00243,SKU-00115,3,121.08, MXN ,234.61,Tienda física
FAC-002111,22/04/2025,CLI-00028,SKU-00087,3,1202.29,MXN,3606.87,E-commerce
FAC-001616,2024-06-08,CLI-00338,SKU-00061,5,436.36,MXN,2181.8,E-commerce
FAC-002163,2025-02-26,CLI-00495,SKU-00150,3,513.95,MXN,1541.85,Marketplace
FAC-001900,2024-02-22,CLI-00456,SKU-00136,1,243.11,USD,243.11,E-commerce
FAC-001916,01/20/2024,CLI-00424,SKU-00084,5,962.88,MXN,3095.14,E-commerce
FAC-002690,2025-11-19,CLI-00077,SKU-00068,7,305.07,USD,2135.49,Marketplace
FAC-000257,2025-01-21,CLI-00049,SKU-00146,2,383.32,MXN,766.64,Tienda física
FAC-001339,2024-08-12,CLI-00086,SKU-00093,7,489.04,MXN,3423.28,Marketplace
FAC-001065,28/06/2024,CLI-00223,SKU-00041,2,1658.27,mxn,3316.54,E-commerce
FAC-000402,2024-12-08,CLI-00419,SKU-00040,5,712.08,MXN,3560.4,Tienda física
FAC-000019,2024-04-02,,SKU-00008,1,1904.55,USD,1904.55,E-commerce
FAC-002240,22/10/2024,CLI-00104,SKU-00082,4,946.67,MXN,3786.68,E-commerce
FAC-001841,2024-06-14,CLI-00111,SKU-00016,7,673.15,MXN,4712.05,E-commerce
FAC-000175,07/01/2024,CLI-00317,SKU-00013,1,2442.9,USD,2442.9,Tienda física
FAC-000587,25/04/2025,CLI-00427,SKU-00147,6,283.95,MXN,1703.7,Tienda física
FAC-001931,2025-08-26,CLI-00479,SKU-00106,7,685.46,MXN,4798.22,E-commerce
FAC-002603,08/28/2024,CLI-00496,SKU-00052,4,898.04,USD,3592.16,Teléfono
FAC-002942,2024-02-10,CLI-00074,SKU-00140,5,165.88, MXN ,829.4,Marketplace
FAC-002454,09/17/2024,CLI-00291,SKU-00138,6,460.69,MXN,2764.14,Marketplace
FAC-001638,04/17/2025,CLI-00338,SKU-00118,7,285.31,MXN,1466.46,Tienda física
FAC-001781,2025-05-30,CLI-00321,SKU-00047,2,"$1,321.83",MXN,2643.66,Marketplace
FAC-000858,2025-11-08,CLI-00144,SKU-00087,1,1230.09,MXN,1230.09,E-commerce
FAC-001933,08/01/2024,CLI-00154,SKU-00068,6,297.94,MXN,1787.64,Marketplace
FAC-001573,2025-04-14,CLI-00433,SKU-00109,3,"$1,798.39",MXN,5395.17,Tienda física
FAC-001497,2024-10-17,CLI-00385,SKU-00051,4,571.19,MXN,2284.76,Marketplace
FAC-002686,2024-07-08,CLI-00425,SKU-00128,7,534.43,MXN,3741.01,Tienda física
FAC-000049,2024-07-08,CLI-00194,SKU-00100,7,2074.21,MXN,14519.47,Tienda física
FAC-003392,2024-10-19,CLI-00179,SKU-00048,2,518.81,MXN,825.63,Marketplace
FAC-000193,2025-01-06,CLI-90216,SKU-00052,2,907.52,MXN,1815.04,Tienda física
FAC-002053,2025-01-31,CLI-00363,SKU-00140,6,172.96,mxn,1037.76,Marketplace
FAC-001615,2024-03-11,CLI-90402,SKU-00021,6,192.74,MXN,1156.44,E-commerce
FAC-002859,19/09/2024,CLI-00286,SKU-00007,2,1301.08,MXN,2602.16,Marketplace
FAC-003049,04/11/2025,CLI-00182,SKU-00054,3,433.44,MXN,1300.32,Marketplace
FAC-001849,07/15/2025,CLI-00276,SKU-00097,3,1978.97,MXN,5936.91,Tienda física
FAC-002321,06/08/2024,CLI-00181,SKU-00092,7,148.45,USD,846.59,E-commerce
FAC-001491,04/08/2025,CLI-00258,SKU-00077,6,1493.04,MXN,8958.24,Tienda física
FAC-002070,03/15/2025,CLI-00117,SKU-00057,3,1268.82,MXN,3806.46,E-commerce
FAC-003269,12/06/2024,CLI-00332,SKU-00040,4,691.98,MXN,2767.92,Tienda física
FAC-000657,2024-08-19,CLI-00110,SKU-00016,6,700.65,MXN,4203.9,E-commerce
FAC-000228,2025-04-05,CLI-00468,SKU-00103,4,"$2,316.19",MXN,9264.76,Marketplace
FAC-000379,12/01/2025,CLI-00216,SKU-00124,5,800.1,MXN,4000.5,Tienda física
FAC-002753,2024-01-16,CLI-00406,SKU-00028,5,579.49,MXN,2897.45,Tienda física
FAC-001389,2025-10-20,CLI-00127,SKU-00129,7,293.33,MXN,2053.31,E-commerce
FAC-001168,09/07/2025,CLI-00208,SKU-00003,7,3045.73,MXN,21320.11,E-commerce
FAC-000496,2024-05-31,CLI-00379,SKU-00096,5,1473.17,MXN,7365.85,Marketplace
FAC-002956,14/12/2025,CLI-00168,SKU-00133,2,224.05,MXN,448.1,E-commerce
FAC-001040,2024-03-23,CLI-00226,SKU-00114,4,2018.52,MXN,8074.08,E-commerce
FAC-000045,13/09/2025,CLI-00203,SKU-00091,3,823.48,USD,2470.44,Tienda física
FAC-002672,2025-11-22,CLI-00119,SKU-00028,7,572.14, USD ,4004.98,E-commerce
FAC-002731,2024-01-26,CLI-00053,SKU-00076,4,52.22,MXN,208.88,E-commerce
FAC-001426,2025-12-27,CLI-00032,SKU-00077,4,"$1,394.19",USD,5576.76,Tienda física
FAC-002711,26/06/2024,CLI-00116,SKU-00089,6,1278.63,MXN,7671.78,Tienda física
FAC-001436,2024-02-16,CLI-00406,SKU-00127,1,702.86,MXN,702.86,Tienda física
FAC-002357,2025-02-28,CLI-92905,SKU-00018,4,877.41,MXN,3509.64,Tienda física
FAC-002580,2025-12-07,CLI-00213,SKU-00102,3,1498.98,MXN,4496.94,Marketplace
FAC-002028,2025-03-12,CLI-00415,SKU-00080,4,841.96,MXN,3367.84,Tienda física
FAC-001757,14/06/2025,CLI-00029,SKU-00022,3,$618.45,MXN,1855.35,E-commerce
FAC-001077,07/01/2025,CLI-00177,SKU-00057,6,1179.23,MXN,7075.38,E-commerce
FAC-000148,2025-06-29,CLI-00017,SKU-00124,6,776.62,MXN,2962.91,Tienda física
FAC-002823,2024-06-04,CLI-00101,SKU-00017,-1,842.63,MXN,1685.26,Tienda física
FAC-001837,2025-12-16,CLI-00292,SKU-00142,6,514.3,MXN,3085.8,Tienda física
FAC-003219,2025-05-27,CLI-00477,SKU-00061,7,432.0,MXN,3024.0,Tienda física
FAC-002908,2025-11-12,,SKU-00112,2,190.38,USD,,Tienda física
FAC-002893,2025-07-21,CLI-00489,SKU-00128,2,533.58,USD,1067.16,Tienda física
FAC-003034,15/08/2024,CLI-00302,SKU-00112,3,195.01,MXN,585.03,Teléfono
FAC-001174,2025-06-15,CLI-00121,SKU-00101,3,887.12,MXN,2661.36,Marketplace
FAC-002496,28/05/2025,CLI-00132,SKU-00138,1,459.4,MXN,459.4,Marketplace
FAC-001873,2024-03-05,CLI-00137,SKU-00080,5,846.19,MXN,4230.95,Marketplace
FAC-002534,2025-06-18,CLI-00172,SKU-00013,2,2570.47,MXN,5140.94,E-commerce
FAC-000129,10/15/2025,CLI-00290,SKU-00100,6,2189.81,mxn,13138.86,Marketplace
FAC-002134,11/07/2024,CLI-00295,SKU-00058,3,144.49,MXN,433.47,E-commerce
FAC-002011,18/04/2025,CLI-00156,SKU-00039,6,1443.24,MXN,8659.44,E-commerce
FAC-000669,2025-04-06,CLI-00507,SKU-00042,6,1657.47,MXN,9944.82,Marketplace
FAC-002002,2024-05-07,CLI-00455,SKU-00079,2,1361.03,MXN,2722.06,Tienda física
FAC-002837,2024-04-02,CLI-00213,SKU-00115,1,116.05,USD,116.05,Tienda física
FAC-002740,2024-03-22,CLI-00205,SKU-00136,1,247.92,MXN,247.92,Tienda física
FAC-001087,2024-08-18,CLI-00086,SKU-00026,2,1164.77,MXN,2329.54,Tienda física
FAC-000977,2025-10-19,CLI-00162,SKU-00111,-1,1968.11,MXN,1968.11,Teléfono
FAC-003264,23/06/2024,CLI-00246,SKU-00111,4,1959.44,MXN,,E-commerce
FAC-001791,2024-12-05,CLI-00043,SKU-00061,5,413.11, USD ,1452.56,Tienda física
FAC-001472,2025-12-09,CLI-00116,SKU-00060,2,427.44,MXN,854.88,Teléfono
FAC-002374,2025-10-05,CLI-00015,SKU-00059,2,434.07,MXN,868.14,Tienda física
FAC-002119,2025-11-29,CLI-00355,SKU-00074,5,430.78,MXN,2153.9,E-commerce
FAC-002628,2024-09-08,CLI-00183,SKU-00039,5,1509.24,MXN,7546.2,Marketplace
FAC-001814,2025-08-19,CLI-00309,SKU-00080,5,901.12,MXN,4505.6,E-commerce
FAC-001098,2024-11-25,CLI-00054,SKU-00032,2,792.42,MXN,1584.84,E-commerce
FAC-003144,25/03/2024,CLI-00296,SKU-00132,5,846.19,MXN,4230.95,E-commerce
FAC-003116,2025-12-24,CLI-00501,SKU-00076,1,55.5,MXN,55.5,Tienda física
FAC-001767,10/12/2024,CLI-00033,SKU-00021,5,$182.98,MXN,914.9,Marketplace
FAC-001934,2024-08-30,,SKU-00059,6,415.22,MXN,2491.32,Marketplace
FAC-002901,04/26/2025,CLI-00350,SKU-00119,2,$879.50,MXN,1759.0,Marketplace
FAC-003156,2024-06-15,CLI-00183,SKU-00003,6,2890.31,MXN,9784.26,Tienda física
FAC-001546,07/01/2025,CLI-00276,SKU-96114,1,1163.79,USD,1163.79,E-commerce
FAC-003452,2024-10-03,CLI-00335,SKU-00014,1,252.86,MXN,252.86,Tienda física
FAC-000845,2024-08-21,CLI-00433,SKU-00051,6,572.79,MXN,3436.74,Tienda física
FAC-001771,02/09/2025,CLI-00400,SKU-00134,1,226.48, MXN ,226.48,E-commerce
FAC-001348,2024-10-14,CLI-00038,SKU-00063,5,294.65,MXN,1473.25,Tienda física
FAC-000513,11/06/2024,CLI-00121,SKU-00101,2,829.82,MXN,1659.64,Tienda física
FAC-000184,2025-09-17,CLI-97789,SKU-00108,1,304.51,MXN,304.51,E-commerce
FAC-001094,2025-11-15,CLI-00338,SKU-00050,1,492.02,MXN,492.02,Tienda física
FAC-003059,2025-08-16,CLI-00284,SKU-00152,6,565.42,MXN,3392.52,Tienda física
FAC-002161,2025-04-22,CLI-00457,SKU-00074,3,426.98,mxn,1280.94,Tienda física
FAC-003226,2024-02-18,CLI-00174,SKU-00092,5,$141.74,MXN,708.7,Tienda física
FAC-002899,2024-02-24,CLI-00115,SKU-00116,2,332.06,MXN,664.12,E-commerce
FAC-001649,2024-02-02,CLI-00402,SKU-00127,5,733.97,USD,2351.22,Tienda física
FAC-002405,2024-03-16,CLI-00081,SKU-00141,2,537.66,MXN,1075.32,E-commerce
FAC-000971,11/13/2025,CLI-00366,SKU-00083,2,189.73,MXN,379.46,E-commerce
FAC-000069,2025-11-19,CLI-00258,SKU-00088,3,1307.48,MXN,3922.44,Tienda física
FAC-001602,2024-10-11,CLI-00134,SKU-00079,2,1419.71,USD,2839.42,Marketplace
FAC-002806,05/17/2025,CLI-00467,SKU-00068,5,309.47,MXN,1547.35,Tienda física
FAC-000197,16/11/2024,CLI-98592,SKU-00114,7,1956.17,MXN,13693.19,E-commerce
FAC-002610,06/21/2025,CLI-00377,SKU-00128,2,543.33,MXN,1086.66,Tienda física
FAC-003077,2024-05-05,CLI-00429,SKU-00052,7,914.64,MXN,6402.48,Tienda física
FAC-002355,2025-11-27,CLI-00411,SKU-00092,6,146.04,MXN,876.24,Teléfono
FAC-003271,2024-08-05,CLI-00136,SKU-00114,7,1898.41,MXN,13288.87,Tienda física
FAC-000275,2024-05-16,CLI-00185,SKU-00093,5,501.16,MXN,2505.8,E-commerce
FAC-000303,2025-01-12,CLI-00373,SKU-00147,3,284.8,MXN,854.4,E-commerce
FAC-001390,2025-03-23,CLI-00109,SKU-00076,3,53.07,mxn,159.21,Marketplace
FAC-002982,2024-07-02,CLI-00494,SKU-00053,6,728.06,MXN,4368.36,Marketplace
FAC-000611,25/12/2025,CLI-00453,SKU-00105,1,1626.36,MXN,1626.36,Marketplace
FAC-001983,2025-01-16,CLI-00469,SKU-00115,2,122.65,MXN,174.12,E-commerce
FAC-003333,07/09/2024,CLI-00046,SKU-00033,7,1183.34,MXN,8283.38,Tienda física
FAC-000156,03/09/2024,CLI-00255,SKU-00130,2,426.84,MXN,853.68,Marketplace
FAC-002069,2024-04-10,CLI-00464,SKU-00052,1,908.46,MXN,908.46,Tienda física
FAC-000576,24/08/2025,CLI-00377,SKU-00019,2,2327.12,MXN,4654.24,E-commerce
FAC-002503,2024-09-03,CLI-00314,SKU-00096,2,1473.42,MXN,2946.84,E-commerce
FAC-002271,2025-09-26,CLI-00011,SKU-00152,2,535.36,MXN,1070.72,E-commerce
FAC-003221,2024-09-17,CLI-00232,SKU-00123,2,435.67,USD,718.91,Marketplace
FAC-000485,2025-01-15,CLI-00316,SKU-00077,5,1439.65,MXN,7198.25,Tienda física
FAC-002474,2025-10-22,CLI-00323,SKU-00127,5,740.48,MXN,3702.4,E-commerce
FAC-000161,2025-04-08,CLI-00379,SKU-00066,5,428.96,MXN,2144.8,Tienda física
FAC-003446,2024-12-31,CLI-00236,SKU-00042,6,"$1,614.01",MXN,9684.06,E-commerce
FAC-000553,2024-04-04,CLI-00281,SKU-00067,7,211.0,MXN,1477.0,E-commerce
FAC-001072,2024-04-18,,SKU-00015,5,874.57,MXN,4372.85,E-commerce
FAC-003229,2025-01-20,CLI-00148,SKU-00075,5,215.82,MXN,1079.1,E-commerce
