pedido_id,linea_id,fecha,cliente_id,vendedor_id,canal_venta,sku,cantidad,precio_unitario,descuento_pct
PED-005521,PED-005521-2,2025-12-07,CLI-00372,VEN-007,Equipo comercial,SKU-00126,4,519.47,0
PED-005522,PED-005522-1,2025-12-07,CLI-00302,,Marketplace,SKU-00077,1,1497.36,0.05
PED-005523,PED-005523-1,2025-12-07,CLI-00205,VEN-002,Equipo comercial,SKU-00084,1,976.19,0
PED-005523,PED-005523-2,2025-12-07,CLI-00205,VEN-002,Equipo comercial,SKU-00149,1,56.35,0.1
PED-005523,PED-005523-3,2025-12-07,CLI-00205,VEN-002,Equipo comercial,SKU-00109,3,1727.83,0.05
PED-005524,PED-005524-1,2025-12-08,CLI-00457,VEN-004,Equipo comercial,SKU-00073,1,56.35,0
PED-005525,PED-005525-1,2025-12-08,CLI-00021,,Marketplace,SKU-00074,1,452.86,0.1
PED-005526,PED-005526-1,2025-12-08,CLI-00061,VEN-011,Equipo comercial,SKU-00147,1,272.55,0.05
PED-005526,PED-005526-2,2025-12-08,CLI-00061,VEN-011,Equipo comercial,SKU-00151,1,534.58,0
PED-005526,PED-005526-3,2025-12-08,CLI-00061,VEN-011,Equipo comercial,SKU-00081,1,497.33,0
PED-005527,PED-005527-1,2025-12-08,CLI-00433,,E-commerce,SKU-00012,5,621.76,0
PED-005528,PED-005528-1,2025-12-08,CLI-00246,VEN-009,Equipo comercial,SKU-00137,6,526.44,0.15
PED-005528,PED-005528-2,2025-12-08,CLI-00246,VEN-009,Equipo comercial,SKU-00040,3,661.72,0.1
PED-005528,PED-005528-3,2025-12-08,CLI-00246,VEN-009,Equipo comercial,SKU-00060,1,413.7,0
PED-005528,PED-005528-4,2025-12-08,CLI-00246,VEN-009,Equipo comercial,SKU-00093,1,469.42,0
PED-005529,PED-005529-1,2025-12-08,CLI-00197,,Marketplace,SKU-00128,3,554.72,0
PED-005530,PED-005530-1,2025-12-08,CLI-00226,VEN-003,Equipo comercial,SKU-00133,2,208.96,0
PED-005531,PED-005531-1,2025-12-08,CLI-00191,VEN-011,Equipo comercial,SKU-00099,2,1932.59,0.15
PED-005532,PED-005532-1,2025-12-08,CLI-00104,,Marketplace,SKU-00088,2,1358.86,0
PED-005532,PED-005532-2,2025-12-08,CLI-00104,,Marketplace,SKU-00047,2,1220.78,0.05
PED-005533,PED-005533-1,2025-12-08,CLI-00097,VEN-001,Equipo comercial,SKU-00139,2,167.22,0
PED-005534,PED-005534-1,2025-12-08,CLI-00086,,Marketplace,SKU-00046,1,1097.77,0.05
PED-005535,PED-005535-1,2025-12-08,CLI-00361,VEN-001,Equipo comercial,SKU-00049,5,1582.91,0.05
PED-005536,PED-005536-1,2025-12-08,CLI-00460,VEN-009,Equipo comercial,SKU-00049,1,1289.39,0
PED-005537,PED-005537-1,2025-12-08,CLI-00128,VEN-012,Equipo comercial,SKU-00012,2,700.83,0
PED-005538,PED-005538-1,2025-12-08,CLI-00006,VEN-001,Equipo comercial,SKU-00150,4,555.86,0
PED-005538,PED-005538-2,2025-12-08,CLI-00006,VEN-001,Equipo comercial,SKU-00041,6,1727.35,0
PED-005538,PED-005538-3,2025-12-08,CLI-00006,VEN-001,Equipo comercial,SKU-00029,1,512.6,0
PED-005539,PED-005539-1,2025-12-08,CLI-00122,,Marketplace,SKU-00088,2,1317.2,0
PED-005539,PED-005539-2,2025-12-08,CLI-00122,,Marketplace,SKU-00086,1,1458.59,0
PED-005540,PED-005540-1,2025-12-08,CLI-00494,VEN-006,Equipo comercial,SKU-00077,3,1379.73,0
PED-005540,PED-005540-2,2025-12-08,CLI-00494,VEN-006,Equipo comercial,SKU-00129,1,316.46,0
PED-005540,PED-005540-3,2025-12-08,CLI-00494,VEN-006,Equipo comercial,SKU-00079,5,1439.52,0
PED-005541,PED-005541-1,2025-12-08,CLI-00099,VEN-012,Equipo comercial,SKU-00147,1,282.89,0
PED-005541,PED-005541-2,2025-12-08,CLI-00099,VEN-012,Equipo comercial,SKU-00035,1,734.19,0
PED-005542,PED-005542-1,2025-12-09,CLI-00297,VEN-004,Equipo comercial,SKU-00115,1,119.61,0.15
PED-005542,PED-005542-2,2025-12-09,CLI-00297,VEN-004,Equipo comercial,SKU-00150,1,523.29,0
PED-005543,PED-005543-1,2025-12-09,CLI-00396,VEN-010,Equipo comercial,SKU-00077,1,1406.34,0.05
PED-005543,PED-005543-2,2025-12-09,CLI-00396,VEN-010,Equipo comercial,SKU-00137,1,566.36,0
PED-005543,PED-005543-3,2025-12-09,CLI-00396,VEN-010,Equipo comercial,SKU-00145,4,452.82,0
PED-005544,PED-005544-1,2025-12-09,CLI-00214,,E-commerce,SKU-00072,1,436.97,0
PED-005545,PED-005545-1,2025-12-09,CLI-00263,VEN-008,Equipo comercial,SKU-00139,1,171.52,0
PED-005546,PED-005546-1,2025-12-09,CLI-00232,,Marketplace,SKU-00019,1,2365.45,0
PED-005547,PED-005547-1,2025-12-09,CLI-00329,,Marketplace,SKU-00147,1,269.91,0
PED-005548,PED-005548-1,2025-12-09,CLI-00039,VEN-006,Equipo comercial,SKU-00146,2,390.63,0
PED-005549,PED-005549-1,2025-12-09,CLI-00186,VEN-003,Equipo comercial,SKU-00104,1,250.66,0
PED-005550,PED-005550-1,2025-12-09,CLI-00237,,Marketplace,SKU-00049,1,1604.23,0.15
PED-005550,PED-005550-2,2025-12-09,CLI-00237,,Marketplace,SKU-00031,5,410.61,0.1
PED-005551,PED-005551-1,2025-12-09,CLI-00425,,E-commerce,SKU-00081,4,517.54,0
PED-005551,PED-005551-2,2025-12-09,CLI-00425,,E-commerce,SKU-00039,1,1426.5,0
PED-005551,PED-005551-3,2025-12-09,CLI-00425,,E-commerce,SKU-00061,1,440.8,0
PED-005552,PED-005552-1,2025-12-09,CLI-00459,,E-commerce,SKU-00101,6,902.1,0
PED-005553,PED-005553-1,2025-12-09,CLI-00012,VEN-003,Equipo comercial,SKU-00018,1,829.18,0
PED-005553,PED-005553-2,2025-12-09,CLI-00012,VEN-003,Equipo comercial,SKU-00074,2,449.94,0
PED-005553,PED-005553-3,2025-12-09,CLI-00012,VEN-003,Equipo comercial,SKU-00139,6,157.44,0
PED-005554,PED-005554-1,2025-12-09,CLI-00477,VEN-009,Equipo comercial,SKU-00128,5,563.64,0.05
PED-005554,PED-005554-2,2025-12-09,CLI-00477,VEN-009,Equipo comercial,SKU-00123,4,424.78,0
PED-005554,PED-005554-3,2025-12-09,CLI-00477,VEN-009,Equipo comercial,SKU-00119,1,884.21,0
PED-005555,PED-005555-1,2025-12-09,CLI-00249,VEN-009,Equipo comercial,SKU-00019,4,2360.99,0
PED-005555,PED-005555-2,2025-12-09,CLI-00249,VEN-009,Equipo comercial,SKU-00150,1,544.0,0
PED-005555,PED-005555-3,2025-12-09,CLI-00249,VEN-009,Equipo comercial,SKU-00011,2,539.36,0
PED-005556,PED-005556-1,2025-12-09,CLI-00265,VEN-010,Equipo comercial,SKU-00023,1,348.11,0.05
PED-005557,PED-005557-1,2025-12-09,CLI-00020,VEN-004,Equipo comercial,SKU-00072,4,422.54,0
PED-005558,PED-005558-1,2025-12-09,CLI-00135,VEN-007,Equipo comercial,SKU-00047,1,1220.59,0
PED-005558,PED-005558-2,2025-12-09,CLI-00135,VEN-007,Equipo comercial,SKU-00014,1,252.05,0
PED-005559,PED-005559-1,2025-12-09,CLI-00187,,Marketplace,SKU-00081,1,492.78,0.1
PED-005559,PED-005559-2,2025-12-09,CLI-00187,,Marketplace,SKU-00004,1,494.26,0.05
PED-005560,PED-005560-1,2025-12-10,CLI-00021,,E-commerce,SKU-00059,2,421.89,0
PED-005561,PED-005561-1,2025-12-10,CLI-00176,VEN-002,Equipo comercial,SKU-00133,3,233.36,0
PED-005562,PED-005562-1,2025-12-10,CLI-00268,VEN-009,Equipo comercial,SKU-00050,3,528.88,0
PED-005562,PED-005562-2,2025-12-10,CLI-00268,VEN-009,Equipo comercial,SKU-00126,1,506.12,0
PED-005563,PED-005563-1,2025-12-10,CLI-00399,,Marketplace,SKU-00040,2,696.04,0.05
PED-005564,PED-005564-1,2025-12-10,CLI-00499,VEN-010,Equipo comercial,SKU-00145,3,450.91,0.05
PED-005564,PED-005564-2,2025-12-10,CLI-00499,VEN-010,Equipo comercial,SKU-00031,1,389.04,0
PED-005565,PED-005565-1,2025-12-10,CLI-00010,VEN-004,Equipo comercial,SKU-00093,1,472.38,0.1
PED-005565,PED-005565-2,2025-12-10,CLI-00010,VEN-004,Equipo comercial,SKU-00004,1,476.07,0
PED-005566,PED-005566-1,2025-12-10,CLI-00476,,E-commerce,SKU-00002,1,2852.65,0
PED-005566,PED-005566-2,2025-12-10,CLI-00476,,E-commerce,SKU-00013,1,2425.42,0
PED-005566,PED-005566-3,2025-12-10,CLI-00476,,E-commerce,SKU-00042,1,1730.04,0
PED-005567,PED-005567-1,2025-12-10,CLI-00152,VEN-007,Equipo comercial,SKU-00097,1,1890.32,0.1
PED-005568,PED-005568-1,2025-12-10,CLI-00144,,E-commerce,SKU-00029,3,486.77,0
PED-005569,PED-005569-1,2025-12-10,CLI-00041,VEN-006,Equipo comercial,SKU-00091,4,878.61,0
PED-005570,PED-005570-1,2025-12-10,CLI-00169,,E-commerce,SKU-00019,1,2524.17,0
PED-005571,PED-005571-1,2025-12-10,CLI-00010,,E-commerce,SKU-00119,1,866.42,0
PED-005572,PED-005572-1,2025-12-10,CLI-00137,VEN-004,Equipo comercial,SKU-00142,3,496.25,0
PED-005573,PED-005573-1,2025-12-10,CLI-00271,VEN-009,Equipo comercial,SKU-00118,3,281.98,0
PED-005573,PED-005573-2,2025-12-10,CLI-00271,VEN-009,Equipo comercial,SKU-00126,4,489.71,0
PED-005574,PED-005574-1,2025-12-10,CLI-00218,,Marketplace,SKU-00077,5,1410.44,0
PED-005574,PED-005574-2,2025-12-10,CLI-00218,,Marketplace,SKU-00043,4,757.79,0.05
PED-005575,PED-005575-1,2025-12-10,CLI-00140,VEN-004,Equipo comercial,SKU-00013,5,2675.69,0
PED-005576,PED-005576-1,2025-12-10,CLI-00109,,Marketplace,SKU-00033,1,1239.09,0
PED-005577,PED-005577-1,2025-12-10,CLI-00333,VEN-006,Equipo comercial,SKU-00080,3,868.97,0
PED-005578,PED-005578-1,2025-12-10,CLI-00426,VEN-007,Equipo comercial,SKU-00031,1,390.71,0.05
PED-005578,PED-005578-2,2025-12-10,CLI-00426,VEN-007,Equipo comercial,SKU-00042,3,1552.9,0.05
PED-005579,PED-005579-1,2025-12-10,CLI-00175,VEN-007,Equipo comercial,SKU-00128,2,531.64,0
PED-005580,PED-005580-1,2025-12-10,CLI-00257,VEN-003,Equipo comercial,SKU-00110,1,2827.29,0
PED-005581,PED-005581-1,2025-12-10,CLI-00405,VEN-007,Equipo comercial,SKU-00109,1,1637.74,0.05
PED-005582,PED-005582-1,2025-12-10,CLI-00043,VEN-008,Equipo comercial,SKU-00146,6,372.93,0.05
PED-005582,PED-005582-2,2025-12-10,CLI-00043,VEN-008,Equipo comercial,SKU-00142,1,492.17,0.05
PED-005582,PED-005582-3,2025-12-10,CLI-00043,VEN-008,Equipo comercial,SKU-00050,3,493.02,0
PED-005583,PED-005583-1,2025-12-11,CLI-00077,,E-commerce,SKU-00110,2,2463.86,0
PED-005584,PED-005584-1,2025-12-11,CLI-00246,,E-commerce,SKU-00013,3,2398.05,0.05
PED-005585,PED-005585-1,2025-12-11,CLI-00336,VEN-002,Equipo comercial,SKU-00048,2,530.32,0
PED-005586,PED-005586-1,2025-12-11,CLI-00184,,Marketplace,SKU-00084,2,929.44,0.15
PED-005587,PED-005587-1,2025-12-11,CLI-00018,VEN-005,Equipo comercial,SKU-00039,3,1428.78,0.05
PED-005587,PED-005587-2,2025-12-11,CLI-00018,VEN-005,Equipo comercial,SKU-00045,1,1193.13,0.05
PED-005588,PED-005588-1,2025-12-11,CLI-00196,,Marketplace,SKU-00021,1,196.4,0.1
PED-005589,PED-005589-1,2025-12-11,CLI-00417,,E-commerce,SKU-00078,1,844.97,0.1
PED-005590,PED-005590-1,2025-12-11,CLI-00238,,E-commerce,SKU-00002,3,2951.07,0
PED-005590,PED-005590-2,2025-12-11,CLI-00238,,E-commerce,SKU-00061,1,452.49,0
PED-005591,PED-005591-1,2025-12-11,CLI-00050,VEN-003,Equipo comercial,SKU-00110,2,2352.16,0.05
PED-005592,PED-005592-1,2025-12-11,CLI-00261,,E-commerce,SKU-00091,1,821.13,0
PED-005593,PED-005593-1,2025-12-11,CLI-00143,,E-commerce,SKU-00077,6,1438.61,0.05
PED-005594,PED-005594-1,2025-12-11,CLI-00344,VEN-008,Equipo comercial,SKU-00145,5,454.04,0.1
PED-005595,PED-005595-1,2025-12-11,CLI-00297,VEN-004,Equipo comercial,SKU-00086,1,1473.28,0
PED-005596,PED-005596-1,2025-12-11,CLI-00433,VEN-009,Equipo comercial,SKU-00012,5,631.24,0.05
PED-005597,PED-005597-1,2025-12-11,CLI-00479,VEN-001,Equipo comercial,SKU-00119,1,808.09,0.05
PED-005598,PED-005598-1,2025-12-11,CLI-00480,,Marketplace,SKU-00050,2,482.17,0
PED-005598,PED-005598-2,2025-12-11,CLI-00480,,Marketplace,SKU-00060,1,417.26,0
PED-005599,PED-005599-1,2025-12-11,CLI-00417,VEN-009,Equipo comercial,SKU-00100,1,2095.8,0
PED-005599,PED-005599-2,2025-12-11,CLI-00417,VEN-009,Equipo comercial,SKU-00078,1,848.76,0
PED-005600,PED-005600-1,2025-12-11,CLI-00137,VEN-011,Equipo comercial,SKU-00078,2,944.11,0
PED-005600,PED-005600-2,2025-12-11,CLI-00137,VEN-011,Equipo comercial,SKU-00152,4,520.35,0
PED-005600,PED-005600-3,2025-12-11,CLI-00137,VEN-011,Equipo comercial,SKU-00038,2,657.92,0.1
PED-005601,PED-005601-1,2025-12-11,CLI-00041,,Marketplace,SKU-00046,6,1170.37,0
PED-005601,PED-005601-2,2025-12-11,CLI-00041,,Marketplace,SKU-00080,1,866.41,0
PED-005602,PED-005602-1,2025-12-11,CLI-00273,VEN-009,Equipo comercial,SKU-00010,1,718.65,0.05
PED-005603,PED-005603-1,2025-12-11,CLI-00177,VEN-005,Equipo comercial,SKU-00110,1,2669.9,0
PED-005604,PED-005604-1,2025-12-12,CLI-00356,VEN-005,Equipo comercial,SKU-00090,3,1493.9,0
PED-005604,PED-005604-2,2025-12-12,CLI-00356,VEN-005,Equipo comercial,SKU-00064,1,120.96,0
PED-005604,PED-005604-3,2025-12-12,CLI-00356,VEN-005,Equipo comercial,SKU-00096,1,1430.39,0
PED-005605,PED-005605-1,2025-12-12,CLI-00318,VEN-001,Equipo comercial,SKU-00123,2,427.03,0
PED-005606,PED-005606-1,2025-12-12,CLI-00386,VEN-009,Equipo comercial,SKU-00023,1,313.45,0.1
PED-005607,PED-005607-1,2025-12-12,CLI-00023,VEN-008,Equipo comercial,SKU-00015,3,850.9,0
PED-005608,PED-005608-1,2025-12-12,CLI-00354,,Marketplace,SKU-00101,4,909.68,0
PED-005609,PED-005609-1,2025-12-12,CLI-00218,VEN-006,Equipo comercial,SKU-00137,1,536.29,0
PED-005609,PED-005609-2,2025-12-12,CLI-00218,VEN-006,Equipo comercial,SKU-00035,1,777.89,0.1
PED-005610,PED-005610-1,2025-12-12,CLI-00153,VEN-009,Equipo comercial,SKU-00103,4,2485.92,0
PED-005611,PED-005611-1,2025-12-12,CLI-00452,,Marketplace,SKU-00019,1,2512.77,0
PED-005612,PED-005612-1,2025-12-12,CLI-00238,,Marketplace,SKU-00086,1,1374.16,0
PED-005613,PED-005613-1,2025-12-12,CLI-00105,VEN-009,Equipo comercial,SKU-00104,1,248.13,0
PED-005614,PED-005614-1,2025-12-12,CLI-00335,,Marketplace,SKU-00109,4,1719.84,0
PED-005614,PED-005614-2,2025-12-12,CLI-00335,,Marketplace,SKU-00043,2,775.75,0
PED-005614,PED-005614-3,2025-12-12,CLI-00335,,Marketplace,SKU-00128,6,555.33,0
PED-005615,PED-005615-1,2025-12-12,CLI-00264,,Marketplace,SKU-00045,1,1178.0,0
PED-005616,PED-005616-1,2025-12-12,CLI-00228,,Marketplace,SKU-00131,1,106.41,0
PED-005617,PED-005617-1,2025-12-12,CLI-00237,,Marketplace,SKU-00090,2,1412.14,0
PED-005618,PED-005618-1,2025-12-12,CLI-00494,,E-commerce,SKU-00035,1,781.1,0.1
PED-005619,PED-005619-1,2025-12-12,CLI-00348,VEN-007,Equipo comercial,SKU-00068,1,314.76,0.05
PED-005619,PED-005619-2,2025-12-12,CLI-00348,VEN-007,Equipo comercial,SKU-00040,2,718.42,0.15
PED-005620,PED-005620-1,2025-12-12,CLI-00139,VEN-003,Equipo comercial,SKU-00029,6,489.96,0
PED-005621,PED-005621-1,2025-12-12,CLI-00390,VEN-007,Equipo comercial,SKU-00008,1,1795.29,0
PED-005621,PED-005621-2,2025-12-12,CLI-00390,VEN-007,Equipo comercial,SKU-00002,2,2981.05,0
PED-005622,PED-005622-1,2025-12-12,CLI-00244,VEN-006,Equipo comercial,SKU-00091,3,857.54,0.15
PED-005622,PED-005622-2,2025-12-12,CLI-00244,VEN-006,Equipo comercial,SKU-00065,1,211.77,0.1
PED-005622,PED-005622-3,2025-12-12,CLI-00244,VEN-006,Equipo comercial,SKU-00058,1,149.64,0
PED-005622,PED-005622-4,2025-12-12,CLI-00244,VEN-006,Equipo comercial,SKU-00019,3,2449.92,0
PED-005623,PED-005623-1,2025-12-12,CLI-00478,VEN-001,Equipo comercial,SKU-00081,1,468.88,0
PED-005624,PED-005624-1,2025-12-12,CLI-00357,VEN-003,Equipo comercial,SKU-00042,1,1592.84,0
PED-005625,PED-005625-1,2025-12-13,CLI-00157,,Marketplace,SKU-00035,4,819.49,0
PED-005625,PED-005625-2,2025-12-13,CLI-00157,,Marketplace,SKU-00143,1,45.29,0.05
PED-005626,PED-005626-1,2025-12-13,CLI-00450,VEN-005,Equipo comercial,SKU-00019,1,2256.97,0
PED-005626,PED-005626-2,2025-12-13,CLI-00450,VEN-005,Equipo comercial,SKU-00036,5,798.99,0
PED-005627,PED-005627-1,2025-12-13,CLI-00187,VEN-007,Equipo comercial,SKU-00018,5,812.18,0.05
PED-005627,PED-005627-2,2025-12-13,CLI-00187,VEN-007,Equipo comercial,SKU-00047,2,1283.49,0
PED-005627,PED-005627-3,2025-12-13,CLI-00187,VEN-007,Equipo comercial,SKU-00007,3,1381.48,0.05
PED-005627,PED-005627-4,2025-12-13,CLI-00187,VEN-007,Equipo comercial,SKU-00086,4,1397.96,0.05
PED-005628,PED-005628-1,2025-12-13,CLI-00267,VEN-002,Equipo comercial,SKU-00040,1,679.19,0
PED-005628,PED-005628-2,2025-12-13,CLI-00267,VEN-002,Equipo comercial,SKU-00081,1,525.41,0.05
PED-005628,PED-005628-3,2025-12-13,CLI-00267,VEN-002,Equipo comercial,SKU-00126,2,496.51,0.05
PED-005628,PED-005628-4,2025-12-13,CLI-00267,VEN-002,Equipo comercial,SKU-00118,3,285.15,0
PED-005629,PED-005629-1,2025-12-13,CLI-00433,VEN-011,Equipo comercial,SKU-00129,2,298.11,0
PED-005630,PED-005630-1,2025-12-13,CLI-00198,,E-commerce,SKU-00086,3,1323.55,0
PED-005631,PED-005631-1,2025-12-13,CLI-00231,,Marketplace,SKU-00147,5,295.85,0
PED-005632,PED-005632-1,2025-12-13,CLI-00021,VEN-004,Equipo comercial,SKU-00088,3,1334.2,0.05
PED-005632,PED-005632-2,2025-12-13,CLI-00021,VEN-004,Equipo comercial,SKU-00018,6,870.99,0
PED-005632,PED-005632-3,2025-12-13,CLI-00021,VEN-004,Equipo comercial,SKU-00008,2,1787.81,0.05
PED-005633,PED-005633-1,2025-12-13,CLI-00174,,Marketplace,SKU-00090,1,1512.99,0.05
PED-005634,PED-005634-1,2025-12-13,CLI-00028,VEN-007,Equipo comercial,SKU-00128,1,505.15,0
PED-005635,PED-005635-1,2025-12-13,CLI-00133,VEN-003,Equipo comercial,SKU-00050,5,541.65,0
PED-005635,PED-005635-2,2025-12-13,CLI-00133,VEN-003,Equipo comercial,SKU-00101,4,819.26,0.05
PED-005636,PED-005636-1,2025-12-13,CLI-00354,,Marketplace,SKU-00137,2,515.99,0
PED-005637,PED-005637-1,2025-12-13,CLI-00147,VEN-008,Equipo comercial,SKU-00142,3,525.63,0
PED-005637,PED-005637-2,2025-12-13,CLI-00147,VEN-008,Equipo comercial,SKU-00145,4,445.28,0.1
PED-005638,PED-005638-1,2025-12-13,CLI-00491,VEN-005,Equipo comercial,SKU-00123,1,440.15,0
PED-005639,PED-005639-1,2025-12-13,CLI-00222,VEN-002,Equipo comercial,SKU-00100,1,2206.27,0
PED-005639,PED-005639-2,2025-12-13,CLI-00222,VEN-002,Equipo comercial,SKU-00050,5,503.25,0
PED-005640,PED-005640-1,2025-12-13,CLI-00058,VEN-004,Equipo comercial,SKU-00046,2,1199.91,0
PED-005641,PED-005641-1,2025-12-13,CLI-00083,VEN-003,Equipo comercial,SKU-00081,1,493.8,0
PED-005642,PED-005642-1,2025-12-13,CLI-00508,,Marketplace,SKU-00031,5,408.58,0.05
PED-005643,PED-005643-1,2025-12-13,CLI-00222,VEN-005,Equipo comercial,SKU-00142,1,533.97,0
PED-005643,PED-005643-2,2025-12-13,CLI-00222,VEN-005,Equipo comercial,SKU-00036,3,822.5,0.1
PED-005644,PED-005644-1,2025-12-14,CLI-00253,VEN-003,Equipo comercial,SKU-00041,4,1647.05,0
PED-005644,PED-005644-2,2025-12-14,CLI-00253,VEN-003,Equipo comercial,SKU-00083,3,192.76,0
PED-005645,PED-005645-1,2025-12-14,CLI-00329,,E-commerce,SKU-00057,3,1171.94,0
PED-005646,PED-005646-1,2025-12-14,CLI-00430,,Marketplace,SKU-00127,1,676.82,0
PED-005647,PED-005647-1,2025-12-14,CLI-00288,VEN-011,Equipo comercial,SKU-00045,1,1191.92,0.1
PED-005648,PED-005648-1,2025-12-14,CLI-00365,VEN-002,Equipo comercial,SKU-00129,6,310.12,0
PED-005649,PED-005649-1,2025-12-14,CLI-00364,VEN-005,Equipo comercial,SKU-00032,4,814.94,0
PED-005650,PED-005650-1,2025-12-14,CLI-00191,,Marketplace,SKU-00150,1,505.6,0
PED-005651,PED-005651-1,2025-12-14,CLI-00158,,Marketplace,SKU-00049,2,1576.56,0.05
PED-005651,PED-005651-2,2025-12-14,CLI-00158,,Marketplace,SKU-00147,3,300.32,0
PED-005651,PED-005651-3,2025-12-14,CLI-00158,,Marketplace,SKU-00078,3,929.08,0
PED-005652,PED-005652-1,2025-12-14,CLI-00299,,E-commerce,SKU-00105,1,1723.9,0.05
PED-005652,PED-005652-2,2025-12-14,CLI-00299,,E-commerce,SKU-00131,1,99.82,0.1
PED-005652,PED-005652-3,2025-12-14,CLI-00299,,E-commerce,SKU-00040,2,716.93,0
PED-005653,PED-005653-1,2025-12-14,CLI-00358,,E-commerce,SKU-00079,2,1304.41,0
PED-005654,PED-005654-1,2025-12-15,CLI-00475,,E-commerce,SKU-00091,1,830.82,0
PED-005654,PED-005654-2,2025-12-15,CLI-00475,,E-commerce,SKU-00065,2,209.56,0.05
PED-005655,PED-005655-1,2025-12-15,CLI-00165,,Marketplace,SKU-00100,1,2233.99,0
PED-005655,PED-005655-2,2025-12-15,CLI-00165,,Marketplace,SKU-00065,1,208.12,0
PED-005655,PED-005655-3,2025-12-15,CLI-00165,,Marketplace,SKU-00093,1,483.51,0
PED-005656,PED-005656-1,2025-12-15,CLI-00169,,Marketplace,SKU-00008,1,1992.37,0
PED-005656,PED-005656-2,2025-12-15,CLI-00169,,Marketplace,SKU-00029,3,509.85,0
PED-005656,PED-005656-3,2025-12-15,CLI-00169,,Marketplace,SKU-00049,2,1441.56,0.1
PED-005656,PED-005656-4,2025-12-15,CLI-00169,,Marketplace,SKU-00115,4,125.13,0
PED-005657,PED-005657-1,2025-12-15,CLI-00323,VEN-008,Equipo comercial,SKU-00048,4,537.4,0
PED-005657,PED-005657-2,2025-12-15,CLI-00323,VEN-008,Equipo comercial,SKU-00039,1,1567.31,0.05
PED-005657,PED-005657-3,2025-12-15,CLI-00323,VEN-008,Equipo comercial,SKU-00012,2,625.11,0.1
PED-005658,PED-005658-1,2025-12-15,CLI-00477,,E-commerce,SKU-00037,2,1011.56,0
PED-005659,PED-005659-1,2025-12-15,CLI-00044,,E-commerce,SKU-00033,1,1141.04,0
PED-005659,PED-005659-2,2025-12-15,CLI-00044,,E-commerce,SKU-00151,1,513.17,0
PED-005660,PED-005660-1,2025-12-15,CLI-00222,,Marketplace,SKU-00050,1,532.76,0
PED-005660,PED-005660-2,2025-12-15,CLI-00222,,Marketplace,SKU-00088,6,1420.02,0
PED-005660,PED-005660-3,2025-12-15,CLI-00222,,Marketplace,SKU-00012,1,647.1,0
PED-005661,PED-005661-1,2025-12-15,CLI-00088,VEN-007,Equipo comercial,SKU-00075,2,214.15,0.05
PED-005661,PED-005661-2,2025-12-15,CLI-00088,VEN-007,Equipo comercial,SKU-00049,1,1608.93,0.15
PED-005662,PED-005662-1,2025-12-15,CLI-00403,VEN-009,Equipo comercial,SKU-00018,3,897.05,0
PED-005662,PED-005662-2,2025-12-15,CLI-00403,VEN-009,Equipo comercial,SKU-00082,1,941.27,0
PED-005663,PED-005663-1,2025-12-15,CLI-00072,,E-commerce,SKU-00099,5,2024.87,0
PED-005664,PED-005664-1,2025-12-15,CLI-00332,VEN-005,Equipo comercial,SKU-00150,6,499.08,0
PED-005665,PED-005665-1,2025-12-15,CLI-00111,,Marketplace,SKU-00008,1,1812.07,0
PED-005665,PED-005665-2,2025-12-15,CLI-00111,,Marketplace,SKU-00146,2,386.33,0.1
PED-005666,PED-005666-1,2025-12-15,CLI-00345,VEN-012,Equipo comercial,SKU-00144,2,102.12,0.05
PED-005667,PED-005667-1,2025-12-15,CLI-00495,,Marketplace,SKU-00090,5,1338.03,0
PED-005668,PED-005668-1,2025-12-15,CLI-00268,,Marketplace,SKU-00067,1,214.74,0.05
PED-005669,PED-005669-1,2025-12-16,CLI-00036,VEN-001,Equipo comercial,SKU-00105,4,1750.31,0
PED-005670,PED-005670-1,2025-12-16,CLI-00198,,E-commerce,SKU-00040,1,691.88,0
PED-005670,PED-005670-2,2025-12-16,CLI-00198,,E-commerce,SKU-00033,1,1225.79,0.15
PED-005671,PED-005671-1,2025-12-16,CLI-00280,,Marketplace,SKU-00101,1,910.3,0.1
PED-005671,PED-005671-2,2025-12-16,CLI-00280,,Marketplace,SKU-00118,3,272.76,0
PED-005671,PED-005671-3,2025-12-16,CLI-00280,,Marketplace,SKU-00021,1,181.66,0
PED-005672,PED-005672-1,2025-12-16,CLI-00092,VEN-002,Equipo comercial,SKU-00106,2,690.07,0
PED-005673,PED-005673-1,2025-12-16,CLI-00020,,Marketplace,SKU-00078,3,871.73,0.1
PED-005674,PED-005674-1,2025-12-16,CLI-00294,,Marketplace,SKU-00101,3,890.47,0
PED-005675,PED-005675-1,2025-12-16,CLI-00113,VEN-006,Equipo comercial,SKU-00043,3,783.45,0
PED-005676,PED-005676-1,2025-12-16,CLI-00375,VEN-004,Equipo comercial,SKU-00077,1,1433.18,0
PED-005676,PED-005676-2,2025-12-16,CLI-00375,VEN-004,Equipo comercial,SKU-00096,4,1354.65,0
PED-005676,PED-005676-3,2025-12-16,CLI-00375,VEN-004,Equipo comercial,SKU-00128,5,539.58,0
PED-005676,PED-005676-4,2025-12-16,CLI-00375,VEN-004,Equipo comercial,SKU-00109,1,1667.86,0
PED-005677,PED-005677-1,2025-12-16,CLI-00499,VEN-011,Equipo comercial,SKU-00049,3,1367.91,0
PED-005677,PED-005677-2,2025-12-16,CLI-00499,VEN-011,Equipo comercial,SKU-00008,3,1922.62,0.05
