pago_id,factura_id,fecha_pago,monto_pagado,metodo_pago
PAG-002639,FAC-002440,2024-12-02,5818.26,Cheque
PAG-002640,FAC-000865,2024-12-04,9102.45,Transferencia
PAG-002641,FAC-002678,2025-12-27,2457.26,Cheque
PAG-002642,FAC-001248,2024-05-05,745.59,Transferencia
PAG-002643,FAC-002337,2024-08-15,973.32,Transferencia
PAG-002644,FAC-001089,2025-10-01,2532.66,Tarjeta
PAG-002645,FAC-002128,2024-10-20,549.21,Transferencia
PAG-002646,FAC-003260,2025-07-07,1733.10,Transferencia
PAG-002647,FAC-001697,2024-11-21,2508.38,Transferencia
PAG-002648,FAC-002959,2026-03-13,6527.65,Transferencia
PAG-002649,FAC-002820,2025-06-10,1863.48,Tarjeta
PAG-002650,FAC-000378,2025-02-18,299.70,Transferencia
PAG-002651,FAC-000119,2024-11-16,227.08,Efectivo
PAG-002652,FAC-000119,2024-12-10,151.39,Efectivo
PAG-002653,FAC-000195,2025-05-29,294.70,Tarjeta
PAG-002654,FAC-002677,2024-02-24,1924.15,Transferencia
PAG-002655,FAC-002447,2024-11-25,1175.91,Transferencia
PAG-002656,FAC-000153,2024-07-24,1074.76,Tarjeta
PAG-002657,FAC-002574,2024-11-04,3090.12,Transferencia
PAG-002658,FAC-000676,2024-01-07,3008.28,Transferencia
PAG-002659,FAC-002353,2025-05-01,3614.28,Transferencia
PAG-002660,FAC-002587,2025-04-25,7045.78,Cheque
PAG-002661,FAC-001013,2025-12-18,417.03,Tarjeta
PAG-002662,FAC-003018,2024-11-19,2295.17,Tarjeta
PAG-002663,FAC-002928,2025-07-23,1854.44,Transferencia
PAG-002664,FAC-001400,2025-10-15,1209.62,Tarjeta
PAG-002665,FAC-001400,2025-11-01,806.41,Tarjeta
PAG-002666,FAC-000868,2025-02-20,4695.00,Transferencia
PAG-002667,FAC-003357,2024-04-06,2198.14,Cheque
PAG-002668,FAC-001543,2025-01-25,152.50,Transferencia
PAG-002669,FAC-001543,2025-02-20,101.66,Transferencia
PAG-002670,FAC-000099,2024-05-01,222.56,Transferencia
PAG-002671,FAC-002862,2024-10-23,1074.90,Transferencia
PAG-002672,FAC-003069,2025-05-24,1146.71,Transferencia
PAG-002673,FAC-000307,2025-11-29,1387.38,Efectivo
PAG-002674,FAC-002537,2025-04-12,1212.48,Transferencia
PAG-002675,FAC-001057,2025-07-03,668.10,Transferencia
PAG-002676,FAC-002015,2024-06-13,1836.78,Transferencia
PAG-002677,FAC-003477,2025-11-09,11452.77,Tarjeta
PAG-002678,FAC-000079,2025-09-07,3591.60,Cheque
PAG-002679,FAC-001102,2025-05-03,3702.42,Transferencia
PAG-002680,FAC-003332,2024-08-16,1770.76,Transferencia
PAG-002681,FAC-001181,2025-02-25,2928.60,Cheque
PAG-002682,FAC-002970,2024-07-18,144.79,Tarjeta
PAG-002683,FAC-003213,2025-01-21,2945.39,Transferencia
PAG-002684,FAC-000040,2024-03-08,2925.86,Tarjeta
PAG-002685,FAC-002187,2024-04-25,1964.88,Cheque
PAG-002686,FAC-003225,2025-04-03,5017.89,Transferencia
PAG-002687,FAC-000996,2025-12-04,742.64,Transferencia
PAG-002688,FAC-003148,2024-11-11,3166.49,Transferencia
PAG-002689,FAC-000042,2024-09-03,579.84,Transferencia
PAG-002690,FAC-001135,2025-01-09,1176.64,Transferencia
PAG-002691,FAC-000164,2025-03-16,3063.24,Transferencia
PAG-002692,FAC-000660,2025-05-21,361.59,Transferencia
PAG-002693,FAC-000434,2025-12-24,4349.00,Tarjeta
PAG-002694,FAC-002851,2025-03-11,1290.79,Cheque
PAG-002695,FAC-003351,2024-04-12,1664.38,Transferencia
PAG-002696,FAC-003351,2024-05-09,1109.58,Transferencia
PAG-002697,FAC-000021,2025-04-28,8071.12,Transferencia
PAG-002698,FAC-003237,2025-07-30,1399.64,Transferencia
PAG-002699,FAC-000955,2025-04-03,2504.80,Cheque
PAG-002700,FAC-002143,2025-10-20,3550.71,Transferencia
PAG-002701,FAC-002802,2025-12-18,686.52,Transferencia
PAG-002702,FAC-002147,2024-12-16,1147.30,Transferencia
PAG-002703,FAC-001639,2024-08-04,771.88,Transferencia
PAG-002704,FAC-003130,2025-05-19,675.69,Cheque
PAG-002705,FAC-000477,2025-03-31,819.88,Tarjeta
PAG-002706,FAC-002345,2024-06-17,2793.45,Transferencia
PAG-002707,FAC-002698,2025-07-28,21391.51,Transferencia
PAG-002708,FAC-002636,2024-09-27,1298.77,Tarjeta
PAG-002709,FAC-000987,2026-03-15,220.10,Tarjeta
PAG-002710,FAC-001760,2024-05-12,1227.93,Tarjeta
PAG-002711,FAC-001995,2025-10-07,1828.80,Cheque
PAG-002712,FAC-002110,2024-12-30,1299.90,Tarjeta
PAG-002713,FAC-002367,2025-08-11,1539.86,Transferencia
PAG-002714,FAC-000431,2024-10-24,2209.09,Transferencia
PAG-002715,FAC-000431,2024-11-19,1472.72,Transferencia
PAG-002716,FAC-000878,2025-02-14,336.12,Transferencia
PAG-002717,FAC-000878,2025-03-16,224.08,Transferencia
PAG-002718,FAC-002203,2024-04-10,4793.82,Transferencia
PAG-002719,FAC-000608,2025-11-26,2987.42,Transferencia
PAG-002720,FAC-000950,2025-10-03,13810.20,Transferencia
PAG-002721,FAC-003115,2025-07-10,2603.00,Transferencia
PAG-002722,FAC-001591,2025-08-30,762.31,Transferencia
PAG-002723,FAC-000062,2024-11-16,2688.49,Transferencia
PAG-002724,FAC-001883,2024-09-19,1849.85,Tarjeta
PAG-002725,FAC-003301,2024-06-20,6343.92,Tarjeta
PAG-002726,FAC-001262,2024-03-27,899.58,Transferencia
PAG-002727,FAC-003293,2025-10-28,3219.30,Cheque
PAG-002728,FAC-001446,2025-05-22,1347.36,Cheque
PAG-002729,FAC-001200,2025-05-22,260.86,Transferencia
PAG-002730,FAC-001110,2025-10-29,1872.11,Tarjeta
PAG-002731,FAC-000734,2024-10-28,2958.75,Transferencia
PAG-002732,FAC-000740,2025-08-22,755.82,Transferencia
PAG-002733,FAC-000037,2024-06-17,3328.08,Transferencia
PAG-002734,FAC-002012,2025-12-25,9437.90,Transferencia
PAG-002735,FAC-001345,2025-05-28,446.01,Transferencia
PAG-002736,FAC-000256,2024-09-16,923.13,Transferencia
PAG-002737,FAC-001964,2024-06-19,1658.44,Transferencia
PAG-002738,FAC-001874,2026-01-06,644.50,Transferencia
PAG-002739,FAC-002065,2026-03-26,2967.37,Transferencia
PAG-002740,FAC-000283,2026-02-13,9781.50,Transferencia
PAG-002741,FAC-000301,2025-06-29,3889.32,Tarjeta
PAG-002742,FAC-002381,2026-01-01,1853.76,Transferencia
PAG-002743,FAC-002248,2025-11-09,1762.32,Transferencia
PAG-002744,FAC-002148,2024-09-05,9578.04,Tarjeta
PAG-002745,FAC-000163,2025-08-25,709.68,Transferencia
PAG-002746,FAC-001437,2025-09-07,1205.48,Tarjeta
PAG-002747,FAC-003267,2025-12-04,2168.61,Transferencia
PAG-002748,FAC-003267,2025-12-27,1445.74,Transferencia
PAG-002749,FAC-003248,2026-01-04,3181.15,Transferencia
PAG-002750,FAC-003437,2025-03-31,7097.70,Cheque
PAG-002751,FAC-001808,2025-01-31,3987.34,Transferencia
PAG-002752,FAC-002886,2025-01-25,4743.78,Transferencia
PAG-002753,FAC-001078,2025-12-12,142.65,Transferencia
PAG-002754,FAC-002136,2025-07-29,795.76,Cheque
PAG-002755,FAC-000115,2024-04-02,432.94,Tarjeta
PAG-002756,FAC-001198,2024-09-29,1072.86,Tarjeta
PAG-002757,FAC-000960,2025-06-16,1827.44,Tarjeta
PAG-002758,FAC-002250,2024-05-22,577.36,Tarjeta
PAG-002759,FAC-002641,2024-10-21,3749.64,Tarjeta
PAG-002760,FAC-001681,2025-12-08,575.58,Transferencia
PAG-002761,FAC-001522,2024-11-15,126.29,Transferencia
PAG-002762,FAC-001692,2025-07-25,1361.12,Cheque
PAG-002763,FAC-002509,2024-02-12,1317.62,Cheque
PAG-002764,FAC-002243,2024-06-04,44.40,Transferencia
PAG-002765,FAC-000533,2024-06-20,6749.40,Cheque
PAG-002766,FAC-002258,2024-03-02,1574.10,Efectivo
PAG-002767,FAC-002789,2024-11-01,1829.16,Transferencia
PAG-002768,FAC-000294,2024-04-06,441.45,Cheque
PAG-002769,FAC-002978,2024-11-15,885.35,Transferencia
PAG-002770,FAC-000700,2025-11-18,5382.42,Cheque
PAG-002771,FAC-000116,2024-12-11,2657.43,Transferencia
PAG-002772,FAC-003186,2024-05-07,287.76,Tarjeta
PAG-002773,FAC-000552,2024-02-17,2595.00,Transferencia
PAG-002774,FAC-002052,2024-03-25,369.60,Transferencia
PAG-002775,FAC-001745,2025-06-16,1883.84,Tarjeta
PAG-002776,FAC-003341,2025-11-27,1168.47,Tarjeta
PAG-002777,FAC-000215,2024-12-22,1707.57,Transferencia
PAG-002778,FAC-002037,2025-01-11,1741.68,Transferencia
PAG-002779,FAC-000202,2025-11-06,694.72,Transferencia
PAG-002780,FAC-001136,2024-07-31,312.96,Tarjeta
PAG-002781,FAC-003317,2024-08-17,1907.01,Transferencia
PAG-002782,FAC-003496,2024-12-21,2396.20,Transferencia
PAG-002783,FAC-001987,2024-06-09,3677.45,Cheque
PAG-002784,FAC-001038,2024-05-09,6718.80,Transferencia
PAG-002785,FAC-000248,2024-09-27,596.48,Transferencia
PAG-002786,FAC-000730,2024-12-22,506.45,Transferencia
PAG-002787,FAC-003451,2025-04-25,11674.39,Transferencia
PAG-002788,FAC-001508,2024-11-13,414.76,Efectivo
PAG-002789,FAC-001076,2025-02-08,2130.15,Transferencia
PAG-002790,FAC-002232,2025-08-17,1617.70,Transferencia
PAG-002791,FAC-002083,2025-03-10,2053.24,Tarjeta
PAG-002792,FAC-000639,2025-08-12,1290.18,Cheque
PAG-002793,FAC-002816,2025-03-08,3552.36,Transferencia
PAG-002794,FAC-002365,2025-05-29,3429.64,Transferencia
PAG-002795,FAC-001799,2025-12-15,2734.50,Transferencia
PAG-002796,FAC-001470,2025-05-08,9768.64,Tarjeta
PAG-002797,FAC-000131,2024-10-14,927.96,Tarjeta
PAG-002798,FAC-003033,2025-03-04,3318.54,Tarjeta
PAG-002799,FAC-001727,2024-04-16,2526.85,Cheque
PAG-002800,FAC-001863,2024-04-21,962.72,Tarjeta
PAG-002801,FAC-002209,2024-03-21,3548.86,Tarjeta
PAG-002802,FAC-001872,2025-10-09,6386.10,Transferencia
PAG-002803,FAC-001851,2024-05-07,2496.12,Transferencia
PAG-002804,FAC-000360,2025-05-21,7772.80,Transferencia
PAG-002805,FAC-000125,2024-02-10,996.12,Efectivo
PAG-002806,FAC-000792,2024-06-12,1625.22,Transferencia
PAG-002807,FAC-000369,2024-07-06,3701.53,Transferencia
PAG-002808,FAC-000207,2024-05-30,2498.28,Tarjeta
PAG-002809,FAC-000468,2025-07-10,2984.36,Tarjeta
PAG-002810,FAC-003480,2024-07-26,4802.35,Transferencia
PAG-002811,FAC-002109,2024-12-13,1513.68,Transferencia
PAG-002812,FAC-001144,2024-08-26,17662.74,Cheque
PAG-002813,FAC-003490,2024-07-19,3607.31,Transferencia
PAG-002814,FAC-000624,2024-11-08,3430.98,Transferencia
PAG-002815,FAC-002369,2025-11-26,4935.84,Transferencia
PAG-002816,FAC-000838,2024-02-04,4415.94,Transferencia
PAG-002817,FAC-001622,2024-05-13,3268.08,Transferencia
PAG-002818,FAC-000087,2025-07-13,2831.28,Transferencia
PAG-002819,FAC-000979,2026-03-03,1919.16,Tarjeta
PAG-002820,FAC-002827,2026-01-28,1431.81,Transferencia
PAG-002821,FAC-000425,2025-06-21,3869.55,Transferencia
PAG-002822,FAC-000023,2024-03-27,2705.70,Transferencia
PAG-002823,FAC-001505,2024-07-20,6236.23,Cheque
PAG-002824,FAC-001888,2025-05-01,724.02,Transferencia
PAG-002825,FAC-000145,2025-04-13,1828.01,Transferencia
PAG-002826,FAC-000145,2025-04-29,1218.67,Transferencia
PAG-002827,FAC-003194,2024-04-26,2377.47,Transferencia
PAG-002828,FAC-001487,2025-11-19,7226.60,Tarjeta
PAG-002829,FAC-002830,2026-02-07,9355.50,Transferencia
PAG-002830,FAC-002815,2025-11-07,872.48,Transferencia
PAG-002831,FAC-001176,2025-01-16,2707.50,Tarjeta
PAG-002832,FAC-000634,2024-06-21,3045.49,Cheque
PAG-002833,FAC-002418,2024-03-15,2142.72,Tarjeta
PAG-002834,FAC-003067,2024-10-30,7211.96,Efectivo
PAG-002835,FAC-002092,2024-05-06,2855.51,Transferencia
PAG-002836,FAC-001404,2025-03-05,983.82,Tarjeta
PAG-002837,FAC-003177,2025-06-04,1447.17,Cheque
PAG-002838,FAC-001754,2024-10-04,232.20,Transferencia
PAG-002839,FAC-001535,2025-11-23,10792.18,Transferencia
PAG-002840,FAC-000627,2024-11-01,769.43,Transferencia
PAG-002841,FAC-001742,2025-04-11,13974.06,Transferencia
PAG-002842,FAC-002588,2025-06-15,2445.31,Cheque
PAG-002843,FAC-000762,2026-01-04,948.42,Tarjeta
PAG-002844,FAC-000763,2024-09-12,1687.80,Transferencia
PAG-002845,FAC-001950,2024-12-10,1635.35,Transferencia
PAG-002846,FAC-001047,2024-03-26,14131.88,Transferencia
PAG-002847,FAC-001369,2024-06-26,1109.64,Tarjeta
PAG-002848,FAC-001369,2024-07-17,739.76,Tarjeta
PAG-002849,FAC-002202,2025-01-22,2329.02,Transferencia
PAG-002850,FAC-001574,2025-10-14,3433.92,Transferencia
PAG-002851,FAC-001648,2025-03-15,247.40,Transferencia
PAG-002852,FAC-002684,2024-06-13,3047.66,Transferencia
PAG-002853,FAC-001998,2025-03-09,2052.96,Transferencia
PAG-002854,FAC-002155,2025-10-07,511.20,Transferencia
PAG-002855,FAC-000896,2024-04-17,4873.19,Cheque
PAG-002856,FAC-000387,2025-02-12,537.77,Transferencia
PAG-002857,FAC-000439,2024-05-16,1030.68,Transferencia
PAG-002858,FAC-000701,2025-09-09,4059.05,Transferencia
PAG-002859,FAC-002347,2025-09-16,396.93,Transferencia
PAG-002860,FAC-003472,2024-08-06,2976.96,Transferencia
PAG-002861,FAC-001325,2025-09-24,253.48,Transferencia
PAG-002862,FAC-001869,2025-07-15,8616.84,Cheque
PAG-002863,FAC-000498,2024-09-23,6487.25,Tarjeta
PAG-002864,FAC-000813,2024-08-26,423.76,Transferencia
PAG-002865,FAC-002738,2025-07-17,471.88,Transferencia
PAG-002866,FAC-001583,2024-07-21,6015.69,Transferencia
PAG-002867,FAC-002653,2024-08-12,483.53,Cheque
PAG-002868,FAC-002222,2024-09-20,375.80,Cheque
PAG-002869,FAC-003491,2025-08-29,10006.64,Tarjeta
PAG-002870,FAC-001743,2024-06-13,986.14,Cheque
PAG-002871,FAC-000170,2024-07-19,4331.22,Tarjeta
PAG-002872,FAC-001370,2025-05-17,822.16,Transferencia
PAG-002873,FAC-000189,2026-02-25,7096.50,Tarjeta
PAG-002874,FAC-001927,2025-04-20,748.88,Tarjeta
PAG-002875,FAC-001967,2024-05-22,1716.57,Efectivo
PAG-002876,FAC-000005,2025-02-17,743.40,Transferencia
PAG-002877,FAC-001392,2025-03-21,3024.56,Tarjeta
PAG-002878,FAC-002412,2024-05-19,1398.78,Transferencia
PAG-002879,FAC-001158,2025-07-18,385.14,Cheque
PAG-002880,FAC-003484,2026-01-10,867.32,Cheque
PAG-002881,FAC-000646,2024-04-11,2128.89,Tarjeta
PAG-002882,FAC-001391,2025-11-16,3466.32,Cheque
PAG-002883,FAC-000158,2025-03-20,4682.76,Tarjeta
PAG-002884,FAC-000692,2025-12-31,707.14,Efectivo
PAG-002885,FAC-002343,2025-08-30,785.26,Transferencia
PAG-002886,FAC-003063,2025-05-21,6367.69,Transferencia
PAG-002887,FAC-002617,2025-07-29,3896.06,Transferencia
PAG-002888,FAC-002421,2024-12-27,7104.00,Cheque
PAG-002889,FAC-003322,2024-09-02,544.57,Transferencia
PAG-002890,FAC-002594,2025-05-28,869.84,Transferencia
PAG-002891,FAC-001904,2025-05-29,1780.95,Cheque
PAG-002892,FAC-001670,2025-03-13,5142.40,Transferencia
PAG-002893,FAC-001192,2024-08-26,4609.55,Transferencia
PAG-002894,FAC-000064,2024-10-21,930.60,Cheque
PAG-002895,FAC-001683,2025-10-31,3495.66,Transferencia
PAG-002896,FAC-003370,2025-06-07,7677.04,Efectivo
PAG-002897,FAC-002888,2025-11-25,738.48,Transferencia
PAG-002898,FAC-000654,2025-08-23,1615.11,Efectivo
PAG-002899,FAC-000033,2024-04-03,2723.65,Transferencia
PAG-002900,FAC-000180,2024-07-25,10233.93,Transferencia
PAG-002901,FAC-001247,2024-06-20,502.49,Tarjeta
PAG-002902,FAC-001247,2024-07-17,334.99,Tarjeta
PAG-002903,FAC-000289,2025-11-18,1449.90,Transferencia
PAG-002904,FAC-002997,2024-05-31,1284.60,Transferencia
PAG-002905,FAC-000913,2024-02-11,1771.25,Transferencia
PAG-002906,FAC-002056,2025-05-17,3320.05,Transferencia
PAG-002907,FAC-000073,2025-04-28,734.46,Tarjeta
PAG-002908,FAC-001633,2025-03-06,13154.40,Transferencia
PAG-002909,FAC-000841,2026-01-02,6691.38,Cheque
PAG-002910,FAC-000070,2025-02-07,16551.99,Cheque
PAG-002911,FAC-001605,2024-02-19,577.88,Transferencia
PAG-002912,FAC-000586,2024-10-23,164.13,Transferencia
PAG-002913,FAC-002383,2026-01-15,7443.21,Cheque
PAG-002914,FAC-000509,2026-01-06,2546.75,Transferencia
PAG-002915,FAC-003449,2025-01-16,770.64,Transferencia
PAG-002916,FAC-000550,2025-11-27,3205.93,Tarjeta
PAG-002917,FAC-000334,2024-04-03,2711.50,Tarjeta
PAG-002918,FAC-003040,2025-09-06,1761.86,Cheque
PAG-002919,FAC-000556,2024-06-21,836.25,Transferencia
PAG-002920,FAC-000100,2024-12-14,4649.64,Transferencia
PAG-002921,FAC-003088,2024-08-24,1339.62,Tarjeta
PAG-002922,FAC-000545,2024-03-04,3568.39,Cheque
PAG-002923,FAC-002682,2024-09-20,16073.33,Transferencia
PAG-002924,FAC-001962,2024-02-16,2602.80,Transferencia
PAG-002925,FAC-001211,2024-10-21,1649.86,Transferencia
PAG-002926,FAC-002782,2025-08-23,12949.02,Transferencia
PAG-002927,FAC-000761,2024-12-14,3534.84,Transferencia
PAG-002928,FAC-003188,2026-04-03,542.10,Cheque
PAG-002929,FAC-002808,2025-04-26,313.29,Tarjeta
PAG-002930,FAC-002016,2024-02-02,323.34,Cheque
PAG-002931,FAC-001725,2024-11-14,12327.48,Transferencia
PAG-002932,FAC-000529,2024-11-05,1296.52,Transferencia
PAG-002933,FAC-002868,2024-11-08,5498.56,Transferencia
PAG-002934,FAC-003433,2025-04-01,3258.34,Efectivo
PAG-002935,FAC-002077,2024-04-09,430.40,Cheque
PAG-002936,FAC-003020,2024-05-09,3978.00,Transferencia
PAG-002937,FAC-001024,2024-07-09,988.42,Efectivo
PAG-002938,FAC-002809,2026-02-12,914.80,Cheque
PAG-002939,FAC-001778,2025-11-19,8938.51,Cheque
PAG-002940,FAC-002729,2025-12-06,620.52,Transferencia
PAG-002941,FAC-002729,2025-12-16,413.68,Transferencia
PAG-002942,FAC-003492,2024-05-18,2211.55,Transferencia
PAG-002943,FAC-003492,2024-06-07,1474.37,Transferencia
PAG-002944,FAC-001948,2025-07-31,596.25,Transferencia
PAG-002945,FAC-003146,2025-08-25,4863.33,Transferencia
PAG-002946,FAC-001254,2024-10-21,1809.99,Transferencia
PAG-002947,FAC-001254,2024-11-12,1206.66,Transferencia
PAG-002948,FAC-001530,2024-03-31,17137.96,Transferencia
PAG-002949,FAC-002670,2025-09-26,3884.95,Cheque
PAG-002950,FAC-002549,2024-03-16,5825.68,Tarjeta
PAG-002951,FAC-000800,2025-10-21,258.34,Transferencia
PAG-002952,FAC-001035,2025-12-03,1522.08,Cheque
PAG-002953,FAC-003031,2024-08-11,1596.24,Cheque
PAG-002954,FAC-003417,2024-02-17,2672.60,Transferencia
PAG-002955,FAC-003161,2024-11-16,2477.20,Transferencia
PAG-002956,FAC-002805,2024-06-03,2482.38,Tarjeta
PAG-002957,FAC-001105,2025-12-10,233.76,Transferencia
PAG-002958,FAC-002544,2024-03-19,833.52,Cheque
PAG-002959,FAC-001588,2025-09-25,1994.90,Cheque
PAG-002960,FAC-002788,2025-06-03,4837.28,Transferencia
PAG-002961,FAC-002038,2024-06-23,9849.07,Transferencia
PAG-002962,FAC-001718,2024-02-15,4212.36,Transferencia
PAG-002963,FAC-000988,2025-09-16,995.08,Transferencia
PAG-002964,FAC-002269,2024-11-11,2593.26,Tarjeta
PAG-002965,FAC-001492,2024-12-27,2651.67,Transferencia
PAG-002966,FAC-000837,2024-06-16,7591.14,Transferencia
PAG-002967,FAC-000723,2025-09-08,2938.26,Transferencia
PAG-002968,FAC-001387,2024-05-24,4877.90,Transferencia
PAG-002969,FAC-000824,2024-07-11,4611.18,Transferencia
PAG-002970,FAC-002214,2025-08-27,16095.10,Transferencia
PAG-002971,FAC-001724,2025-09-08,1895.58,Transferencia
PAG-002972,FAC-001846,2025-09-10,614.86,Cheque
PAG-002973,FAC-001510,2026-01-23,2000.60,Cheque
PAG-002974,FAC-003163,2024-08-27,2693.60,Cheque
PAG-002975,FAC-000004,2025-10-22,204.19,Transferencia
PAG-002976,FAC-000120,2025-05-20,852.18,Tarjeta
PAG-002977,FAC-000120,2025-06-02,568.12,Tarjeta
PAG-002978,FAC-002149,2025-09-22,516.48,Tarjeta
PAG-002979,FAC-002149,2025-10-15,344.32,Tarjeta
PAG-002980,FAC-000958,2024-10-07,2365.98,Transferencia
PAG-002981,FAC-003277,2025-03-06,8977.50,Transferencia
PAG-002982,FAC-001347,2026-02-22,6255.68,Tarjeta
PAG-002983,FAC-002320,2026-03-06,3064.01,Transferencia
PAG-002984,FAC-002320,2026-03-16,2042.68,Transferencia
PAG-002985,FAC-000290,2025-12-28,1532.85,Transferencia
PAG-002986,FAC-000948,2026-01-10,1150.68,Transferencia
PAG-002987,FAC-000780,2025-11-17,1880.52,Transferencia
PAG-002988,FAC-000968,2024-07-22,348.38,Transferencia
PAG-002989,FAC-002384,2025-06-04,1043.55,Tarjeta
PAG-002990,FAC-002826,2025-05-01,2639.19,Transferencia
PAG-002991,FAC-000084,2025-03-24,9300.28,Transferencia
PAG-002992,FAC-002244,2024-12-31,6723.48,Transferencia
PAG-002993,FAC-000732,2025-03-05,5188.02,Cheque
PAG-002994,FAC-002340,2025-02-10,295.77,Tarjeta
PAG-002995,FAC-002842,2024-07-26,739.27,Transferencia
PAG-002996,FAC-001794,2025-06-04,2765.75,Transferencia
PAG-002997,FAC-002330,2025-11-04,1284.36,Efectivo
PAG-002998,FAC-000886,2024-10-26,3021.72,Transferencia
PAG-002999,FAC-000891,2025-10-11,1642.87,Transferencia
PAG-003000,FAC-003089,2024-08-13,860.16,Transferencia
PAG-003001,FAC-002969,2025-09-10,599.08,Transferencia
PAG-003002,FAC-002812,2024-02-13,6713.16,Tarjeta
PAG-003003,FAC-000376,2025-02-18,3156.84,Transferencia
PAG-003004,FAC-000052,2025-03-23,2996.56,Cheque
PAG-003005,FAC-001074,2024-12-02,346.83,Transferencia
PAG-003006,FAC-002630,2025-05-19,843.06,Cheque
PAG-003007,FAC-001886,2024-04-15,3713.15,Transferencia
PAG-003008,FAC-001761,2025-05-13,9473.76,Tarjeta
PAG-003009,FAC-000435,2024-10-09,4257.33,Transferencia
PAG-003010,FAC-000121,2025-01-28,6969.18,Transferencia
PAG-003011,FAC-001429,2024-05-19,8178.55,Transferencia
PAG-003012,FAC-001378,2025-09-18,3889.65,Transferencia
PAG-003013,FAC-002068,2024-09-01,8341.55,Transferencia
PAG-003014,FAC-000144,2025-07-05,4733.43,Transferencia
PAG-003015,FAC-002910,2025-07-27,4409.44,Cheque
PAG-003016,FAC-001848,2024-08-24,3072.36,Tarjeta
PAG-003017,FAC-000652,2024-06-08,571.63,Transferencia
PAG-003018,FAC-000602,2025-11-30,1265.28,Cheque
PAG-003019,FAC-000074,2024-10-01,2383.40,Transferencia
PAG-003020,FAC-000287,2024-11-30,4695.76,Transferencia
PAG-003021,FAC-001218,2024-11-01,1626.54,Cheque
PAG-003022,FAC-003249,2024-05-04,308.86,Transferencia
PAG-003023,FAC-002174,2025-07-16,5702.06,Transferencia
PAG-003024,FAC-002501,2024-09-15,2852.32,Transferencia
PAG-003025,FAC-001585,2025-10-23,13273.32,Transferencia
PAG-003026,FAC-001195,2025-09-20,3710.36,Transferencia
PAG-003027,FAC-001195,2025-10-04,2473.58,Transferencia
PAG-003028,FAC-000799,2024-12-27,1400.89,Cheque
PAG-003029,FAC-001705,2024-10-26,2808.72,Cheque
PAG-003030,FAC-002332,2025-02-05,1942.89,Efectivo
PAG-003031,FAC-000814,2024-09-12,1891.44,Transferencia
PAG-003032,FAC-002061,2024-12-03,1436.82,Tarjeta
PAG-003033,FAC-002061,2024-12-30,957.88,Tarjeta
PAG-003034,FAC-000159,2024-02-07,270.26,Cheque
PAG-003035,FAC-000159,2024-02-23,180.18,Cheque
PAG-003036,FAC-002124,2024-02-19,2090.40,Transferencia
PAG-003037,FAC-001909,2024-06-01,656.76,Cheque
PAG-003038,FAC-000794,2024-05-17,923.08,Transferencia
PAG-003039,FAC-001428,2026-01-07,9822.82,Transferencia
PAG-003040,FAC-002096,2024-10-06,6974.94,Cheque
PAG-003041,FAC-001885,2024-12-04,294.96,Transferencia
PAG-003042,FAC-001769,2025-10-26,1511.37,Efectivo
PAG-003043,FAC-001840,2024-04-18,2692.58,Transferencia
PAG-003044,FAC-001711,2025-09-24,539.32,Transferencia
PAG-003045,FAC-000744,2024-06-16,1930.71,Tarjeta
PAG-003046,FAC-001975,2025-07-27,375.91,Cheque
PAG-003047,FAC-000503,2025-07-22,1246.36,Transferencia
PAG-003048,FAC-001045,2025-09-20,4575.63,Tarjeta
PAG-003049,FAC-002494,2025-01-28,369.08,Transferencia
PAG-003050,FAC-000196,2024-06-16,8247.42,Transferencia
PAG-003051,FAC-003315,2025-05-13,486.63,Transferencia
PAG-003052,FAC-000884,2025-05-06,4132.86,Transferencia
PAG-003053,FAC-002393,2024-06-18,2136.87,Transferencia
PAG-003054,FAC-002393,2024-07-11,1424.58,Transferencia
PAG-003055,FAC-001431,2024-02-16,827.86,Transferencia
PAG-003056,FAC-000898,2024-03-03,1713.94,Transferencia
PAG-003057,FAC-000898,2024-03-26,1142.62,Transferencia
PAG-003058,FAC-000332,2024-02-05,10307.76,Transferencia
PAG-003059,FAC-001300,2024-12-28,1919.55,Cheque
PAG-003060,FAC-002666,2026-02-15,5207.50,Cheque
PAG-003061,FAC-001399,2025-02-24,392.21,Cheque
PAG-003062,FAC-001399,2025-03-24,261.47,Cheque
PAG-003063,FAC-001609,2024-04-06,1554.58,Transferencia
PAG-003064,FAC-002973,2025-11-05,1094.10,Tarjeta
PAG-003065,FAC-002683,2025-07-12,309.06,Transferencia
PAG-003066,FAC-001660,2026-02-10,1049.62,Tarjeta
PAG-003067,FAC-000420,2025-12-25,11923.87,Cheque
PAG-003068,FAC-001169,2024-05-15,1224.78,Transferencia
PAG-003069,FAC-001541,2025-03-19,2471.56,Cheque
PAG-003070,FAC-000989,2025-07-04,551.90,Transferencia
PAG-003071,FAC-002085,2025-04-25,622.50,Tarjeta
PAG-003072,FAC-000605,2024-03-11,512.55,Transferencia
PAG-003073,FAC-000572,2025-04-14,258.36,Transferencia
PAG-003074,FAC-001274,2024-07-17,287.40,Transferencia
PAG-003075,FAC-002113,2024-08-04,1395.25,Transferencia
PAG-003076,FAC-000530,2024-09-10,1064.66,Tarjeta
PAG-003077,FAC-000530,2024-09-30,709.77,Tarjeta
PAG-003078,FAC-003373,2024-09-25,537.18,Transferencia
