fecha,equipo,vendedor,linea_producto,monto_mxn
2026-08-13,Centro,CEN-05,Hardware,33785.78
2026-08-13,Centro,CEN-02,Servicios,2595.19
2026-08-13,Norte,NOR-03,Hardware,8791.84
2026-08-13,Norte,NOR-02,Servicios,3007.02
2026-08-13,Norte,NOR-03,Software,8050.01
2026-08-13,Norte,NOR-02,Servicios,16405.62
2026-08-13,Norte,NOR-02,Servicios,5650.25
2026-08-13,Norte,NOR-01,Hardware,6655.54
2026-08-13,Norte,NOR-04,Software,3618.37
2026-08-13,Norte,NOR-02,Hardware,7942.58
2026-08-13,Norte,NOR-04,Software,12337.18
2026-08-13,Occidente,OCC-03,Software,5934.89
2026-08-13,Sureste,SUR-04,Software,8865.12
2026-08-13,Sureste,SUR-04,Hardware,4947.96
2026-08-14,Centro,CEN-01,Soporte,16182.53
2026-08-14,Centro,CEN-04,Software,6536.24
2026-08-14,Centro,CEN-01,Hardware,9853.59
2026-08-14,Centro,CEN-01,Servicios,35502.49
2026-08-14,Norte,NOR-01,Software,5543.38
2026-08-14,Norte,NOR-02,Hardware,14167.78
2026-08-14,Norte,NOR-05,Servicios,6440.79
2026-08-14,Norte,NOR-04,Servicios,30085.11
2026-08-14,Occidente,OCC-03,Servicios,11796.9
2026-08-14,Occidente,OCC-03,Hardware,4059.17
2026-08-14,Sureste,SUR-05,Software,2637.75
2026-08-14,Sureste,SUR-03,Soporte,751.02
2026-08-14,Sureste,SUR-05,Software,3367.59
2026-08-14,Sureste,SUR-05,Software,6639.31
2026-08-14,Sureste,SUR-02,Servicios,7785.79
2026-08-14,Sureste,SUR-05,Hardware,2679.43
2026-08-14,Sureste,SUR-02,Servicios,8340.98
2026-08-14,Sureste,SUR-02,Servicios,5280.65
2026-08-14,Sureste,SUR-01,Hardware,5626.21
2026-08-17,Centro,CEN-05,Software,8827.98
2026-08-17,Centro,CEN-01,Hardware,25686.7
2026-08-17,Centro,CEN-04,Servicios,16918.11
2026-08-17,Centro,CEN-04,Servicios,44729.74
2026-08-17,Centro,CEN-04,Hardware,8624.35
2026-08-17,Norte,NOR-02,Software,2612.83
2026-08-17,Norte,NOR-02,Software,12726.45
2026-08-17,Norte,NOR-02,Software,5447.75
2026-08-17,Norte,NOR-05,Soporte,13175.43
2026-08-17,Norte,NOR-01,Software,33115.32
2026-08-17,Norte,NOR-04,Soporte,1962.17
2026-08-17,Norte,NOR-04,Servicios,9672.27
2026-08-17,Occidente,OCC-04,Servicios,2470.16
2026-08-17,Sureste,SUR-02,Hardware,2273.7
2026-08-17,Sureste,SUR-03,Software,14689.95
2026-08-17,Sureste,SUR-02,Servicios,3877.03
2026-08-17,Sureste,SUR-05,Servicios,2505.5
2026-08-17,Sureste,SUR-02,Hardware,13336.39
2026-08-17,Sureste,SUR-05,Hardware,6828.4
2026-08-17,Sureste,SUR-02,Servicios,17715.43
2026-08-18,Centro,CEN-01,Servicios,14721.19
2026-08-18,Centro,CEN-04,Servicios,4939.17
2026-08-18,Centro,CEN-04,Software,15617.98
2026-08-18,Centro,CEN-01,Servicios,7748.54
2026-08-18,Centro,CEN-04,Hardware,12057.92
2026-08-18,Norte,NOR-04,Software,15623.22
2026-08-18,Norte,NOR-01,Servicios,5310.04
2026-08-18,Norte,NOR-05,Servicios,19184.73
2026-08-18,Norte,NOR-04,Servicios,12813.43
2026-08-18,Norte,NOR-05,Hardware,1582.98
2026-08-18,Norte,NOR-02,Servicios,4803.34
2026-08-18,Norte,NOR-05,Software,10175.81
2026-08-18,Norte,NOR-04,Software,15056.77
2026-08-18,Norte,NOR-04,Servicios,13026.42
2026-08-18,Occidente,OCC-02,Software,12882.13
2026-08-18,Occidente,OCC-05,Software,12312.12
2026-08-18,Occidente,OCC-03,Hardware,5829.37
2026-08-18,Occidente,OCC-05,Soporte,13000.3
2026-08-18,Sureste,SUR-03,Soporte,1888.61
2026-08-18,Sureste,SUR-02,Software,2947.96
2026-08-18,Sureste,SUR-04,Software,14598.45
2026-08-18,Sureste,SUR-02,Servicios,4010.17
2026-08-18,Sureste,SUR-02,Servicios,5679.01
2026-08-18,Sureste,SUR-03,Software,4003.53
2026-08-18,Sureste,SUR-05,Hardware,10065.6
2026-08-18,Sureste,SUR-03,Soporte,12172.28
2026-08-18,Sureste,SUR-02,Software,3226.51
2026-08-18,Sureste,SUR-04,Software,4331.64
2026-08-18,Sureste,SUR-03,Software,1805.33
2026-08-18,Sureste,SUR-01,Servicios,3740.62
2026-08-19,Centro,CEN-02,Software,1362.04
2026-08-19,Centro,CEN-05,Servicios,5967.52
2026-08-19,Centro,CEN-05,Servicios,9627.46
2026-08-19,Norte,NOR-03,Software,6915.3
2026-08-19,Norte,NOR-04,Soporte,15456.69
2026-08-19,Occidente,OCC-02,Hardware,10044.92
2026-08-19,Occidente,OCC-01,Servicios,4497.84
2026-08-19,Occidente,OCC-04,Software,9355.31
2026-08-19,Occidente,OCC-02,Software,4565.0
2026-08-19,Sureste,SUR-02,Servicios,3076.82
2026-08-19,Sureste,SUR-03,Hardware,9307.19
2026-08-19,Sureste,SUR-04,Hardware,21698.43
2026-08-19,Sureste,SUR-03,Servicios,5980.41
2026-08-19,Sureste,SUR-04,Software,12611.94
2026-08-20,Centro,CEN-01,Software,14127.55
2026-08-20,Centro,CEN-04,Servicios,5432.61
2026-08-20,Centro,CEN-04,Hardware,5569.03
2026-08-20,Centro,CEN-02,Software,3392.45
2026-08-20,Norte,NOR-02,Hardware,11783.11
2026-08-20,Norte,NOR-02,Software,3722.2
2026-08-20,Occidente,OCC-02,Servicios,25939.32
2026-08-20,Sureste,SUR-03,Hardware,15775.08
2026-08-20,Sureste,SUR-01,Hardware,10724.2
2026-08-20,Sureste,SUR-04,Hardware,3454.06
2026-08-20,Sureste,SUR-04,Software,10893.31
2026-08-20,Sureste,SUR-01,Hardware,3026.11
2026-08-20,Sureste,SUR-03,Servicios,2596.28
2026-08-20,Sureste,SUR-01,Servicios,9593.19
2026-08-21,Centro,CEN-01,Servicios,22581.04
2026-08-21,Centro,CEN-03,Servicios,10836.47
2026-08-21,Centro,CEN-05,Software,1545.38
2026-08-21,Centro,CEN-05,Soporte,10286.43
2026-08-21,Centro,CEN-02,Hardware,5461.3
2026-08-21,Norte,NOR-05,Software,13583.88
2026-08-21,Norte,NOR-04,Software,3131.5
2026-08-21,Norte,NOR-04,Hardware,9541.74
2026-08-21,Norte,NOR-03,Servicios,13999.81
2026-08-21,Occidente,OCC-01,Software,1615.22
2026-08-21,Occidente,OCC-04,Hardware,17346.56
2026-08-21,Sureste,SUR-02,Servicios,10450.35
2026-08-21,Sureste,SUR-03,Soporte,4164.67
2026-08-21,Sureste,SUR-05,Servicios,3766.56
2026-08-21,Sureste,SUR-04,Software,5184.98
2026-08-24,Centro,CEN-04,Hardware,11064.63
2026-08-24,Centro,CEN-03,Hardware,12027.5
2026-08-24,Centro,CEN-01,Software,18967.14
2026-08-24,Centro,CEN-04,Software,1128.46
2026-08-24,Centro,CEN-04,Software,3519.35
2026-08-24,Centro,CEN-02,Software,11767.8
2026-08-24,Norte,NOR-02,Hardware,28811.78
2026-08-24,Norte,NOR-03,Software,13442.38
2026-08-24,Norte,NOR-03,Hardware,6227.41
2026-08-24,Norte,NOR-02,Software,3551.37
2026-08-24,Norte,NOR-04,Software,1188.72
2026-08-24,Norte,NOR-04,Soporte,26546.19
2026-08-24,Occidente,OCC-02,Hardware,28507.78
2026-08-24,Occidente,OCC-05,Servicios,9264.36
2026-08-24,Occidente,OCC-05,Servicios,14691.87
2026-08-24,Sureste,SUR-04,Software,6356.67
2026-08-24,Sureste,SUR-01,Servicios,7466.16
2026-08-24,Sureste,SUR-03,Servicios,566.4
2026-08-24,Sureste,SUR-04,Servicios,5908.66
2026-08-24,Sureste,SUR-02,Software,15089.74
2026-08-24,Sureste,SUR-05,Software,5393.85
2026-08-24,Sureste,SUR-03,Hardware,7245.06
2026-08-24,Sureste,SUR-02,Servicios,2989.9
2026-08-25,Centro,CEN-02,Soporte,12484.01
2026-08-25,Centro,CEN-02,Software,5918.36
2026-08-25,Centro,CEN-05,Software,9380.83
2026-08-25,Centro,CEN-03,Servicios,17415.28
2026-08-25,Centro,CEN-01,Software,8319.71
2026-08-25,Centro,CEN-05,Servicios,15894.86
2026-08-25,Centro,CEN-01,Hardware,17003.69
2026-08-25,Centro,CEN-01,Servicios,6565.38
2026-08-25,Centro,CEN-05,Software,10078.8
2026-08-25,Centro,CEN-03,Software,6708.93
2026-08-25,Norte,NOR-02,Soporte,18016.4
2026-08-25,Norte,NOR-03,Servicios,27621.98
2026-08-25,Norte,NOR-05,Servicios,5385.4
2026-08-25,Norte,NOR-05,Servicios,27565.72
2026-08-25,Sureste,SUR-05,Software,3798.21
2026-08-25,Sureste,SUR-01,Soporte,7004.02
2026-08-25,Sureste,SUR-05,Hardware,4442.32
2026-08-25,Sureste,SUR-02,Software,8068.6
2026-08-26,Centro,CEN-03,Soporte,2932.56
2026-08-26,Centro,CEN-01,Hardware,13906.07
2026-08-26,Norte,NOR-03,Servicios,6515.18
2026-08-26,Norte,NOR-05,Software,7602.91
2026-08-26,Norte,NOR-02,Soporte,11471.69
2026-08-26,Norte,NOR-04,Software,10655.63
2026-08-26,Norte,NOR-01,Hardware,13190.1
2026-08-26,Norte,NOR-04,Software,8578.63
2026-08-26,Norte,NOR-02,Software,10248.6
2026-08-26,Norte,NOR-05,Software,10313.46
2026-08-26,Occidente,OCC-01,Servicios,8447.24
2026-08-26,Occidente,OCC-04,Software,2743.83
2026-08-26,Sureste,SUR-01,Servicios,2009.47
2026-08-26,Sureste,SUR-01,Servicios,3327.34
2026-08-26,Sureste,SUR-05,Servicios,5389.4
2026-08-26,Sureste,SUR-04,Servicios,8578.92
2026-08-26,Sureste,SUR-03,Software,12972.06
2026-08-26,Sureste,SUR-04,Soporte,2730.33
2026-08-26,Sureste,SUR-05,Servicios,11147.12
2026-08-27,Centro,CEN-04,Servicios,23746.99
2026-08-27,Centro,CEN-04,Servicios,16290.91
2026-08-27,Centro,CEN-04,Hardware,7684.14
2026-08-27,Centro,CEN-01,Servicios,27855.01
2026-08-27,Norte,NOR-01,Software,8519.5
2026-08-27,Norte,NOR-05,Hardware,4123.71
2026-08-27,Norte,NOR-03,Servicios,4019.71
2026-08-27,Norte,NOR-05,Software,3566.97
2026-08-27,Norte,NOR-03,Software,7525.67
2026-08-27,Occidente,OCC-02,Hardware,6412.91
2026-08-27,Occidente,OCC-01,Hardware,17441.16
2026-08-27,Occidente,OCC-05,Software,13166.78
2026-08-27,Occidente,OCC-05,Software,33265.22
2026-08-27,Occidente,OCC-01,Servicios,5999.3
2026-08-27,Sureste,SUR-03,Servicios,4205.62
2026-08-27,Sureste,SUR-01,Hardware,5849.36
2026-08-27,Sureste,SUR-05,Soporte,586.26
2026-08-27,Sureste,SUR-03,Software,11148.9
2026-08-27,Sureste,SUR-04,Servicios,16028.37
2026-08-27,Sureste,SUR-04,Hardware,14377.19
2026-08-28,Centro,CEN-02,Software,6073.8
2026-08-28,Centro,CEN-05,Servicios,7994.47
2026-08-28,Centro,CEN-05,Software,5112.22
2026-08-28,Centro,CEN-04,Servicios,31412.14
2026-08-28,Centro,CEN-02,Hardware,8518.18
2026-08-28,Norte,NOR-04,Software,7585.17
2026-08-28,Norte,NOR-01,Servicios,18385.21
2026-08-28,Norte,NOR-01,Soporte,3299.9
2026-08-28,Norte,NOR-05,Software,8065.91
2026-08-28,Norte,NOR-04,Hardware,15742.31
2026-08-28,Occidente,OCC-05,Servicios,2775.13
2026-08-28,Sureste,SUR-05,Software,892.71
2026-08-31,Centro,CEN-01,Software,15374.85
2026-08-31,Centro,CEN-01,Software,16592.08
2026-08-31,Centro,CEN-01,Servicios,15568.51
2026-08-31,Centro,CEN-03,Software,17361.59
2026-08-31,Centro,CEN-01,Software,19305.16
2026-08-31,Norte,NOR-01,Software,14791.65
2026-08-31,Norte,NOR-02,Software,8932.19
2026-08-31,Norte,NOR-01,Software,20840.96
2026-08-31,Norte,NOR-04,Servicios,7639.69
2026-08-31,Norte,NOR-01,Soporte,6744.23
2026-08-31,Occidente,OCC-03,Servicios,5705.54
2026-08-31,Sureste,SUR-02,Software,6883.41
2026-08-31,Sureste,SUR-03,Servicios,3057.1
2026-08-31,Sureste,SUR-03,Software,9065.05
