evento_id,oportunidad_id,etapa,fecha_evento,vendedor_id
EVO-007084,OPP-002969,lead,2026-01-19,VEN-010
EVO-007085,OPP-002973,lead,2026-01-19,VEN-003
EVO-007086,OPP-002973,contactado,2026-01-19,VEN-003
EVO-007087,OPP-002979,lead,2026-01-19,VEN-007
EVO-007088,OPP-002980,lead,2026-01-19,VEN-011
EVO-007089,OPP-002986,lead,2026-01-19,VEN-005
EVO-007090,OPP-002988,lead,2026-01-19,VEN-002
EVO-007091,OPP-002988,contactado,2026-01-19,VEN-002
EVO-007092,OPP-002991,lead,2026-01-19,VEN-004
EVO-007093,OPP-002995,lead,2026-01-19,VEN-003
EVO-007094,OPP-002997,lead,2026-01-19,VEN-004
EVO-007095,OPP-003003,lead,2026-01-19,VEN-005
EVO-007096,OPP-002918,propuesta,2026-01-20,VEN-010
EVO-007097,OPP-002946,calificado,2026-01-20,VEN-004
EVO-007098,OPP-002956,contactado,2026-01-20,VEN-012
EVO-007099,OPP-002958,lead,2026-01-20,VEN-003
EVO-007100,OPP-002962,lead,2026-01-20,VEN-012
EVO-007101,OPP-002970,lead,2026-01-20,VEN-002
EVO-007102,OPP-002970,contactado,2026-01-20,VEN-002
EVO-007103,OPP-002971,lead,2026-01-20,VEN-009
EVO-007104,OPP-002976,lead,2026-01-20,VEN-008
EVO-007105,OPP-002978,lead,2026-01-20,VEN-008
EVO-007106,OPP-002980,contactado,2026-01-20,VEN-011
EVO-007107,OPP-002983,lead,2026-01-20,VEN-004
EVO-007108,OPP-002986,contactado,2026-01-20,VEN-005
EVO-007109,OPP-002993,lead,2026-01-20,VEN-010
EVO-007110,OPP-002996,lead,2026-01-20,VEN-006
EVO-007111,OPP-002999,lead,2026-01-20,VEN-001
EVO-007112,OPP-002931,propuesta,2026-01-21,VEN-010
EVO-007113,OPP-002959,lead,2026-01-21,VEN-012
EVO-007114,OPP-002959,contactado,2026-01-21,VEN-012
EVO-007115,OPP-002963,lead,2026-01-21,VEN-012
EVO-007116,OPP-002964,lead,2026-01-21,VEN-006
EVO-007117,OPP-002964,contactado,2026-01-21,VEN-006
EVO-007118,OPP-002967,lead,2026-01-21,VEN-008
EVO-007119,OPP-002967,contactado,2026-01-21,VEN-008
EVO-007120,OPP-002968,lead,2026-01-21,VEN-007
EVO-007121,OPP-002972,lead,2026-01-21,VEN-002
EVO-007122,OPP-002973,calificado,2026-01-21,VEN-003
EVO-007123,OPP-002981,lead,2026-01-21,VEN-006
EVO-007124,OPP-002984,lead,2026-01-21,VEN-001
EVO-007125,OPP-002997,contactado,2026-01-21,VEN-004
EVO-007126,OPP-002997,calificado,2026-01-21,VEN-004
EVO-007127,OPP-003001,lead,2026-01-21,VEN-006
EVO-007128,OPP-003002,lead,2026-01-21,VEN-010
EVO-007129,OPP-002944,calificado,2026-01-22,VEN-010
EVO-007130,OPP-002954,lead,2026-01-22,VEN-004
EVO-007131,OPP-002958,contactado,2026-01-22,VEN-003
EVO-007132,OPP-002960,contactado,2026-01-22,VEN-002
EVO-007133,OPP-002962,contactado,2026-01-22,VEN-012
EVO-007134,OPP-002965,lead,2026-01-22,VEN-007
EVO-007135,OPP-002971,contactado,2026-01-22,VEN-009
EVO-007136,OPP-002972,contactado,2026-01-22,VEN-002
EVO-007137,OPP-002974,lead,2026-01-22,VEN-002
EVO-007138,OPP-002974,contactado,2026-01-22,VEN-002
EVO-007139,OPP-002974,calificado,2026-01-22,VEN-002
EVO-007140,OPP-002975,lead,2026-01-22,VEN-012
EVO-007141,OPP-002977,lead,2026-01-22,VEN-011
EVO-007142,OPP-002977,contactado,2026-01-22,VEN-011
EVO-007143,OPP-002982,lead,2026-01-22,VEN-006
EVO-007144,OPP-002983,contactado,2026-01-22,VEN-004
EVO-007145,OPP-002984,contactado,2026-01-22,VEN-001
EVO-007146,OPP-002989,lead,2026-01-22,VEN-001
EVO-007147,OPP-002989,contactado,2026-01-22,VEN-001
EVO-007148,OPP-002989,calificado,2026-01-22,VEN-001
EVO-007149,OPP-002991,contactado,2026-01-22,VEN-004
EVO-007150,OPP-002991,calificado,2026-01-22,VEN-004
EVO-007151,OPP-002992,lead,2026-01-22,VEN-008
EVO-007152,OPP-002996,contactado,2026-01-22,VEN-006
EVO-007153,OPP-002998,lead,2026-01-22,VEN-006
EVO-007154,OPP-002999,contactado,2026-01-22,VEN-001
EVO-007155,OPP-003003,contactado,2026-01-22,VEN-005
EVO-007156,OPP-003003,calificado,2026-01-22,VEN-005
EVO-007157,OPP-002954,contactado,2026-01-23,VEN-004
EVO-007158,OPP-002961,lead,2026-01-23,VEN-002
EVO-007159,OPP-002965,contactado,2026-01-23,VEN-007
EVO-007160,OPP-002966,lead,2026-01-23,VEN-010
EVO-007161,OPP-002967,calificado,2026-01-23,VEN-008
EVO-007162,OPP-002976,contactado,2026-01-23,VEN-008
EVO-007163,OPP-002980,calificado,2026-01-23,VEN-011
EVO-007164,OPP-002982,contactado,2026-01-23,VEN-006
EVO-007165,OPP-002984,calificado,2026-01-23,VEN-001
EVO-007166,OPP-002985,lead,2026-01-23,VEN-006
EVO-007167,OPP-002987,lead,2026-01-23,VEN-011
EVO-007168,OPP-002990,lead,2026-01-23,VEN-003
EVO-007169,OPP-002994,lead,2026-01-23,VEN-002
EVO-007170,OPP-003000,lead,2026-01-23,VEN-011
EVO-007171,OPP-003001,contactado,2026-01-23,VEN-006
EVO-007172,OPP-003001,calificado,2026-01-23,VEN-006
EVO-007173,OPP-002944,propuesta,2026-01-24,VEN-010
EVO-007174,OPP-002958,calificado,2026-01-24,VEN-003
EVO-007175,OPP-002960,calificado,2026-01-24,VEN-002
EVO-007176,OPP-002966,contactado,2026-01-24,VEN-010
EVO-007177,OPP-002987,contactado,2026-01-24,VEN-011
EVO-007178,OPP-002987,calificado,2026-01-24,VEN-011
EVO-007179,OPP-003000,contactado,2026-01-24,VEN-011
EVO-007180,OPP-002971,calificado,2026-01-25,VEN-009
EVO-007181,OPP-002972,calificado,2026-01-25,VEN-002
EVO-007182,OPP-002975,contactado,2026-01-25,VEN-012
EVO-007183,OPP-002980,propuesta,2026-01-25,VEN-011
EVO-007184,OPP-002994,contactado,2026-01-25,VEN-002
EVO-007185,OPP-002994,calificado,2026-01-25,VEN-002
EVO-007186,OPP-002996,calificado,2026-01-25,VEN-006
EVO-007187,OPP-002998,contactado,2026-01-25,VEN-006
EVO-007188,OPP-002958,propuesta,2026-01-26,VEN-003
EVO-007189,OPP-002961,contactado,2026-01-26,VEN-002
EVO-007190,OPP-002966,calificado,2026-01-26,VEN-010
EVO-007191,OPP-002976,calificado,2026-01-26,VEN-008
EVO-007192,OPP-002982,calificado,2026-01-26,VEN-006
EVO-007193,OPP-002982,propuesta,2026-01-26,VEN-006
EVO-007194,OPP-002985,contactado,2026-01-26,VEN-006
EVO-007195,OPP-002990,contactado,2026-01-26,VEN-003
EVO-007196,OPP-002990,calificado,2026-01-26,VEN-003
EVO-007197,OPP-002998,calificado,2026-01-26,VEN-006
EVO-007198,OPP-003001,propuesta,2026-01-26,VEN-006
EVO-007199,OPP-003017,lead,2026-01-26,VEN-009
EVO-007200,OPP-003022,lead,2026-01-26,VEN-005
EVO-007201,OPP-003024,lead,2026-01-26,VEN-007
EVO-007202,OPP-003030,lead,2026-01-26,VEN-011
EVO-007203,OPP-003033,lead,2026-01-26,VEN-009
EVO-007204,OPP-003035,lead,2026-01-26,VEN-011
EVO-007205,OPP-003040,lead,2026-01-26,VEN-002
EVO-007206,OPP-003043,lead,2026-01-26,VEN-010
EVO-007207,OPP-003045,lead,2026-01-26,VEN-008
EVO-007208,OPP-003046,lead,2026-01-26,VEN-008
EVO-007209,OPP-003048,lead,2026-01-26,VEN-004
EVO-007210,OPP-003050,lead,2026-01-26,VEN-010
EVO-007211,OPP-003058,lead,2026-01-26,VEN-009
EVO-007212,OPP-002990,propuesta,2026-01-27,VEN-003
EVO-007213,OPP-003009,lead,2026-01-27,VEN-005
EVO-007214,OPP-003017,contactado,2026-01-27,VEN-009
EVO-007215,OPP-003019,lead,2026-01-27,VEN-011
EVO-007216,OPP-003020,lead,2026-01-27,VEN-012
EVO-007217,OPP-003021,lead,2026-01-27,VEN-004
EVO-007218,OPP-003021,contactado,2026-01-27,VEN-004
EVO-007219,OPP-003026,lead,2026-01-27,VEN-004
EVO-007220,OPP-003031,lead,2026-01-27,VEN-011
EVO-007221,OPP-003033,contactado,2026-01-27,VEN-009
EVO-007222,OPP-003033,calificado,2026-01-27,VEN-009
EVO-007223,OPP-003034,lead,2026-01-27,VEN-009
EVO-007224,OPP-003037,lead,2026-01-27,VEN-010
EVO-007225,OPP-003037,contactado,2026-01-27,VEN-010
EVO-007226,OPP-003037,calificado,2026-01-27,VEN-010
EVO-007227,OPP-003039,lead,2026-01-27,VEN-012
EVO-007228,OPP-003049,lead,2026-01-27,VEN-012
EVO-007229,OPP-003049,contactado,2026-01-27,VEN-012
EVO-007230,OPP-003050,contactado,2026-01-27,VEN-010
EVO-007231,OPP-003053,lead,2026-01-27,VEN-010
EVO-007232,OPP-003055,lead,2026-01-27,VEN-005
EVO-007233,OPP-003059,lead,2026-01-27,VEN-003
EVO-007234,OPP-003007,lead,2026-01-28,VEN-004
EVO-007235,OPP-003007,contactado,2026-01-28,VEN-004
EVO-007236,OPP-003009,contactado,2026-01-28,VEN-005
EVO-007237,OPP-003012,lead,2026-01-28,VEN-001
EVO-007238,OPP-003015,lead,2026-01-28,VEN-006
EVO-007239,OPP-003019,contactado,2026-01-28,VEN-011
EVO-007240,OPP-003026,contactado,2026-01-28,VEN-004
EVO-007241,OPP-003027,lead,2026-01-28,VEN-010
EVO-007242,OPP-003028,lead,2026-01-28,VEN-007
EVO-007243,OPP-003028,contactado,2026-01-28,VEN-007
EVO-007244,OPP-003028,calificado,2026-01-28,VEN-007
EVO-007245,OPP-003029,lead,2026-01-28,VEN-008
EVO-007246,OPP-003030,contactado,2026-01-28,VEN-011
EVO-007247,OPP-003030,calificado,2026-01-28,VEN-011
EVO-007248,OPP-003037,propuesta,2026-01-28,VEN-010
EVO-007249,OPP-003041,lead,2026-01-28,VEN-002
EVO-007250,OPP-003042,lead,2026-01-28,VEN-008
EVO-007251,OPP-003044,lead,2026-01-28,VEN-009
EVO-007252,OPP-003052,lead,2026-01-28,VEN-010
EVO-007253,OPP-003057,lead,2026-01-28,VEN-002
EVO-007254,OPP-003057,contactado,2026-01-28,VEN-002
EVO-007255,OPP-003062,lead,2026-01-28,VEN-012
EVO-007256,OPP-003063,lead,2026-01-28,VEN-010
EVO-007257,OPP-002961,calificado,2026-01-29,VEN-002
EVO-007258,OPP-003006,lead,2026-01-29,VEN-006
EVO-007259,OPP-003008,lead,2026-01-29,VEN-008
EVO-007260,OPP-003010,lead,2026-01-29,VEN-009
EVO-007261,OPP-003011,lead,2026-01-29,VEN-008
EVO-007262,OPP-003013,lead,2026-01-29,VEN-008
EVO-007263,OPP-003016,lead,2026-01-29,VEN-001
EVO-007264,OPP-003022,contactado,2026-01-29,VEN-005
EVO-007265,OPP-003023,lead,2026-01-29,VEN-002
EVO-007266,OPP-003025,lead,2026-01-29,VEN-010
EVO-007267,OPP-003029,contactado,2026-01-29,VEN-008
EVO-007268,OPP-003031,contactado,2026-01-29,VEN-011
EVO-007269,OPP-003032,lead,2026-01-29,VEN-003
EVO-007270,OPP-003034,contactado,2026-01-29,VEN-009
EVO-007271,OPP-003034,calificado,2026-01-29,VEN-009
EVO-007272,OPP-003038,lead,2026-01-29,VEN-009
EVO-007273,OPP-003044,contactado,2026-01-29,VEN-009
EVO-007274,OPP-003045,contactado,2026-01-29,VEN-008
EVO-007275,OPP-003045,calificado,2026-01-29,VEN-008
EVO-007276,OPP-003047,lead,2026-01-29,VEN-010
EVO-007277,OPP-003050,calificado,2026-01-29,VEN-010
EVO-007278,OPP-003054,lead,2026-01-29,VEN-004
EVO-007279,OPP-003055,contactado,2026-01-29,VEN-005
EVO-007280,OPP-003058,contactado,2026-01-29,VEN-009
EVO-007281,OPP-003063,contactado,2026-01-29,VEN-010
EVO-007282,OPP-003004,lead,2026-01-30,VEN-007
EVO-007283,OPP-003005,lead,2026-01-30,VEN-006
EVO-007284,OPP-003005,contactado,2026-01-30,VEN-006
EVO-007285,OPP-003009,calificado,2026-01-30,VEN-005
EVO-007286,OPP-003010,contactado,2026-01-30,VEN-009
EVO-007287,OPP-003013,contactado,2026-01-30,VEN-008
EVO-007288,OPP-003014,lead,2026-01-30,VEN-005
EVO-007289,OPP-003016,contactado,2026-01-30,VEN-001
EVO-007290,OPP-003018,lead,2026-01-30,VEN-005
EVO-007291,OPP-003020,contactado,2026-01-30,VEN-012
EVO-007292,OPP-003023,contactado,2026-01-30,VEN-002
EVO-007293,OPP-003026,calificado,2026-01-30,VEN-004
EVO-007294,OPP-003030,propuesta,2026-01-30,VEN-011
EVO-007295,OPP-003036,lead,2026-01-30,VEN-003
EVO-007296,OPP-003036,contactado,2026-01-30,VEN-003
EVO-007297,OPP-003036,calificado,2026-01-30,VEN-003
EVO-007298,OPP-003038,contactado,2026-01-30,VEN-009
EVO-007299,OPP-003042,contactado,2026-01-30,VEN-008
EVO-007300,OPP-003051,lead,2026-01-30,VEN-001
EVO-007301,OPP-003056,lead,2026-01-30,VEN-010
EVO-007302,OPP-003056,contactado,2026-01-30,VEN-010
EVO-007303,OPP-003056,calificado,2026-01-30,VEN-010
EVO-007304,OPP-003060,lead,2026-01-30,VEN-002
EVO-007305,OPP-003061,lead,2026-01-30,VEN-001
EVO-007306,OPP-003062,contactado,2026-01-30,VEN-012
EVO-007307,OPP-003005,calificado,2026-01-31,VEN-006
EVO-007308,OPP-003011,contactado,2026-01-31,VEN-008
EVO-007309,OPP-003012,contactado,2026-01-31,VEN-001
EVO-007310,OPP-003027,contactado,2026-01-31,VEN-010
EVO-007311,OPP-003027,calificado,2026-01-31,VEN-010
EVO-007312,OPP-003045,propuesta,2026-01-31,VEN-008
EVO-007313,OPP-003057,calificado,2026-01-31,VEN-002
EVO-007314,OPP-003060,contactado,2026-01-31,VEN-002
EVO-007315,OPP-003060,calificado,2026-01-31,VEN-002
EVO-007316,OPP-003061,contactado,2026-01-31,VEN-001
EVO-007317,OPP-003010,calificado,2026-02-01,VEN-009
EVO-007318,OPP-003012,calificado,2026-02-01,VEN-001
EVO-007319,OPP-003051,contactado,2026-02-01,VEN-001
EVO-007320,OPP-003057,propuesta,2026-02-01,VEN-002
EVO-007321,OPP-003063,calificado,2026-02-01,VEN-010
EVO-007322,OPP-003005,propuesta,2026-02-02,VEN-006
EVO-007323,OPP-003014,contactado,2026-02-02,VEN-005
EVO-007324,OPP-003061,calificado,2026-02-02,VEN-001
EVO-007325,OPP-003065,lead,2026-02-02,VEN-009
EVO-007326,OPP-003065,contactado,2026-02-02,VEN-009
EVO-007327,OPP-003067,lead,2026-02-02,VEN-005
EVO-007328,OPP-003067,contactado,2026-02-02,VEN-005
EVO-007329,OPP-003072,lead,2026-02-02,VEN-007
EVO-007330,OPP-003072,contactado,2026-02-02,VEN-007
EVO-007331,OPP-003077,lead,2026-02-02,VEN-007
EVO-007332,OPP-003087,lead,2026-02-02,VEN-005
EVO-007333,OPP-003088,lead,2026-02-02,VEN-007
EVO-007334,OPP-003089,lead,2026-02-02,VEN-009
EVO-007335,OPP-003095,lead,2026-02-02,VEN-010
EVO-007336,OPP-003097,lead,2026-02-02,VEN-009
EVO-007337,OPP-003098,lead,2026-02-02,VEN-010
EVO-007338,OPP-003105,lead,2026-02-02,VEN-005
EVO-007339,OPP-003107,lead,2026-02-02,VEN-008
EVO-007340,OPP-003108,lead,2026-02-02,VEN-006
EVO-007341,OPP-003051,calificado,2026-02-03,VEN-001
EVO-007342,OPP-003067,calificado,2026-02-03,VEN-005
EVO-007343,OPP-003075,lead,2026-02-03,VEN-004
EVO-007344,OPP-003079,lead,2026-02-03,VEN-008
EVO-007345,OPP-003081,lead,2026-02-03,VEN-006
EVO-007346,OPP-003081,contactado,2026-02-03,VEN-006
EVO-007347,OPP-003084,lead,2026-02-03,VEN-008
EVO-007348,OPP-003084,contactado,2026-02-03,VEN-008
EVO-007349,OPP-003084,calificado,2026-02-03,VEN-008
EVO-007350,OPP-003087,contactado,2026-02-03,VEN-005
EVO-007351,OPP-003092,lead,2026-02-03,VEN-006
EVO-007352,OPP-003095,contactado,2026-02-03,VEN-010
EVO-007353,OPP-003096,lead,2026-02-03,VEN-011
EVO-007354,OPP-003103,lead,2026-02-03,VEN-010
EVO-007355,OPP-003109,lead,2026-02-03,VEN-012
EVO-007356,OPP-003014,calificado,2026-02-04,VEN-005
EVO-007357,OPP-003061,propuesta,2026-02-04,VEN-001
EVO-007358,OPP-003061,cierre,2026-02-04,VEN-001
EVO-007359,OPP-003070,lead,2026-02-04,VEN-004
EVO-007360,OPP-003073,lead,2026-02-04,VEN-007
EVO-007361,OPP-003081,calificado,2026-02-04,VEN-006
EVO-007362,OPP-003082,lead,2026-02-04,VEN-001
EVO-007363,OPP-003087,calificado,2026-02-04,VEN-005
EVO-007364,OPP-003089,contactado,2026-02-04,VEN-009
EVO-007365,OPP-003095,calificado,2026-02-04,VEN-010
EVO-007366,OPP-003097,contactado,2026-02-04,VEN-009
EVO-007367,OPP-003100,lead,2026-02-04,VEN-008
EVO-007368,OPP-003101,lead,2026-02-04,VEN-012
EVO-007369,OPP-003102,lead,2026-02-04,VEN-001
EVO-007370,OPP-003106,lead,2026-02-04,VEN-006
EVO-007371,OPP-003109,contactado,2026-02-04,VEN-012
EVO-007372,OPP-003051,propuesta,2026-02-05,VEN-001
EVO-007373,OPP-003064,lead,2026-02-05,VEN-008
EVO-007374,OPP-003064,contactado,2026-02-05,VEN-008
EVO-007375,OPP-003069,lead,2026-02-05,VEN-004
EVO-007376,OPP-003070,contactado,2026-02-05,VEN-004
EVO-007377,OPP-003072,calificado,2026-02-05,VEN-007
EVO-007378,OPP-003077,contactado,2026-02-05,VEN-007
EVO-007379,OPP-003078,lead,2026-02-05,VEN-008
EVO-007380,OPP-003080,lead,2026-02-05,VEN-003
EVO-007381,OPP-003080,contactado,2026-02-05,VEN-003
EVO-007382,OPP-003084,propuesta,2026-02-05,VEN-008
EVO-007383,OPP-003084,cierre,2026-02-05,VEN-008
EVO-007384,OPP-003085,lead,2026-02-05,VEN-002
EVO-007385,OPP-003085,contactado,2026-02-05,VEN-002
EVO-007386,OPP-003089,calificado,2026-02-05,VEN-009
EVO-007387,OPP-003091,lead,2026-02-05,VEN-012
EVO-007388,OPP-003091,contactado,2026-02-05,VEN-012
EVO-007389,OPP-003096,contactado,2026-02-05,VEN-011
EVO-007390,OPP-003099,lead,2026-02-05,VEN-004
EVO-007391,OPP-003100,contactado,2026-02-05,VEN-008
EVO-007392,OPP-003100,calificado,2026-02-05,VEN-008
EVO-007393,OPP-003101,contactado,2026-02-05,VEN-012
EVO-007394,OPP-003102,contactado,2026-02-05,VEN-001
EVO-007395,OPP-003104,lead,2026-02-05,VEN-006
EVO-007396,OPP-003105,contactado,2026-02-05,VEN-005
EVO-007397,OPP-003066,lead,2026-02-06,VEN-002
EVO-007398,OPP-003068,lead,2026-02-06,VEN-004
EVO-007399,OPP-003069,contactado,2026-02-06,VEN-004
EVO-007400,OPP-003069,calificado,2026-02-06,VEN-004
EVO-007401,OPP-003071,lead,2026-02-06,VEN-011
EVO-007402,OPP-003074,lead,2026-02-06,VEN-001
EVO-007403,OPP-003075,contactado,2026-02-06,VEN-004
EVO-007404,OPP-003076,lead,2026-02-06,VEN-003
EVO-007405,OPP-003077,calificado,2026-02-06,VEN-007
EVO-007406,OPP-003078,contactado,2026-02-06,VEN-008
EVO-007407,OPP-003083,lead,2026-02-06,VEN-008
EVO-007408,OPP-003086,lead,2026-02-06,VEN-010
EVO-007409,OPP-003090,lead,2026-02-06,VEN-011
EVO-007410,OPP-003091,calificado,2026-02-06,VEN-012
EVO-007411,OPP-003093,lead,2026-02-06,VEN-011
EVO-007412,OPP-003094,lead,2026-02-06,VEN-003
EVO-007413,OPP-003104,contactado,2026-02-06,VEN-006
EVO-007414,OPP-003104,calificado,2026-02-06,VEN-006
EVO-007415,OPP-003068,contactado,2026-02-07,VEN-004
EVO-007416,OPP-003070,calificado,2026-02-07,VEN-004
EVO-007417,OPP-003075,calificado,2026-02-07,VEN-004
EVO-007418,OPP-003080,calificado,2026-02-07,VEN-003
EVO-007419,OPP-003083,contactado,2026-02-07,VEN-008
EVO-007420,OPP-003085,calificado,2026-02-07,VEN-002
EVO-007421,OPP-003085,propuesta,2026-02-07,VEN-002
EVO-007422,OPP-003096,calificado,2026-02-07,VEN-011
EVO-007423,OPP-003105,calificado,2026-02-07,VEN-005
EVO-007424,OPP-003109,calificado,2026-02-07,VEN-012
EVO-007425,OPP-003071,contactado,2026-02-08,VEN-011
EVO-007426,OPP-003074,contactado,2026-02-08,VEN-001
EVO-007427,OPP-003078,calificado,2026-02-08,VEN-008
EVO-007428,OPP-003083,calificado,2026-02-08,VEN-008
EVO-007429,OPP-003090,contactado,2026-02-08,VEN-011
EVO-007430,OPP-003100,propuesta,2026-02-08,VEN-008
EVO-007431,OPP-003066,contactado,2026-02-09,VEN-002
EVO-007432,OPP-003068,calificado,2026-02-09,VEN-004
EVO-007433,OPP-003093,contactado,2026-02-09,VEN-011
EVO-007434,OPP-003093,calificado,2026-02-09,VEN-011
EVO-007435,OPP-003094,contactado,2026-02-09,VEN-003
EVO-007436,OPP-003110,lead,2026-02-09,VEN-005
EVO-007437,OPP-003113,lead,2026-02-09,VEN-004
EVO-007438,OPP-003125,lead,2026-02-09,VEN-012
EVO-007439,OPP-003125,contactado,2026-02-09,VEN-012
EVO-007440,OPP-003125,calificado,2026-02-09,VEN-012
EVO-007441,OPP-003131,lead,2026-02-09,VEN-007
EVO-007442,OPP-003131,contactado,2026-02-09,VEN-007
EVO-007443,OPP-003149,lead,2026-02-09,VEN-003
EVO-007444,OPP-003155,lead,2026-02-09,VEN-004
EVO-007445,OPP-003157,lead,2026-02-09,VEN-004
EVO-007446,OPP-003158,lead,2026-02-09,VEN-004
EVO-007447,OPP-003159,lead,2026-02-09,VEN-012
EVO-007448,OPP-003159,contactado,2026-02-09,VEN-012
EVO-007449,OPP-003162,lead,2026-02-09,VEN-003
EVO-007450,OPP-003070,propuesta,2026-02-10,VEN-004
EVO-007451,OPP-003110,contactado,2026-02-10,VEN-005
EVO-007452,OPP-003116,lead,2026-02-10,VEN-004
EVO-007453,OPP-003117,lead,2026-02-10,VEN-010
EVO-007454,OPP-003117,contactado,2026-02-10,VEN-010
EVO-007455,OPP-003118,lead,2026-02-10,VEN-008
EVO-007456,OPP-003118,contactado,2026-02-10,VEN-008
EVO-007457,OPP-003122,lead,2026-02-10,VEN-009
EVO-007458,OPP-003123,lead,2026-02-10,VEN-005
EVO-007459,OPP-003123,contactado,2026-02-10,VEN-005
EVO-007460,OPP-003130,lead,2026-02-10,VEN-010
EVO-007461,OPP-003132,lead,2026-02-10,VEN-010
EVO-007462,OPP-003132,contactado,2026-02-10,VEN-010
EVO-007463,OPP-003136,lead,2026-02-10,VEN-009
EVO-007464,OPP-003138,lead,2026-02-10,VEN-005
EVO-007465,OPP-003139,lead,2026-02-10,VEN-010
EVO-007466,OPP-003140,lead,2026-02-10,VEN-005
EVO-007467,OPP-003142,lead,2026-02-10,VEN-012
EVO-007468,OPP-003147,lead,2026-02-10,VEN-003
EVO-007469,OPP-003149,contactado,2026-02-10,VEN-003
EVO-007470,OPP-003154,lead,2026-02-10,VEN-006
EVO-007471,OPP-003156,lead,2026-02-10,VEN-011
EVO-007472,OPP-003156,contactado,2026-02-10,VEN-011
EVO-007473,OPP-003158,contactado,2026-02-10,VEN-004
EVO-007474,OPP-003160,lead,2026-02-10,VEN-004
EVO-007475,OPP-003167,lead,2026-02-10,VEN-002
EVO-007476,OPP-003170,lead,2026-02-10,VEN-002
EVO-007477,OPP-003070,cierre,2026-02-11,VEN-004
EVO-007478,OPP-003071,calificado,2026-02-11,VEN-011
EVO-007479,OPP-003071,propuesta,2026-02-11,VEN-011
EVO-007480,OPP-003083,propuesta,2026-02-11,VEN-008
EVO-007481,OPP-003112,lead,2026-02-11,VEN-012
EVO-007482,OPP-003115,lead,2026-02-11,VEN-011
EVO-007483,OPP-003115,contactado,2026-02-11,VEN-011
EVO-007484,OPP-003115,calificado,2026-02-11,VEN-011
EVO-007485,OPP-003128,lead,2026-02-11,VEN-003
EVO-007486,OPP-003135,lead,2026-02-11,VEN-003
EVO-007487,OPP-003138,contactado,2026-02-11,VEN-005
EVO-007488,OPP-003141,lead,2026-02-11,VEN-006
EVO-007489,OPP-003146,lead,2026-02-11,VEN-005
EVO-007490,OPP-003147,contactado,2026-02-11,VEN-003
EVO-007491,OPP-003151,lead,2026-02-11,VEN-008
EVO-007492,OPP-003154,contactado,2026-02-11,VEN-006
EVO-007493,OPP-003160,contactado,2026-02-11,VEN-004
EVO-007494,OPP-003163,lead,2026-02-11,VEN-005
EVO-007495,OPP-003164,lead,2026-02-11,VEN-002
EVO-007496,OPP-003170,contactado,2026-02-11,VEN-002
EVO-007497,OPP-003094,calificado,2026-02-12,VEN-003
EVO-007498,OPP-003112,contactado,2026-02-12,VEN-012
EVO-007499,OPP-003113,contactado,2026-02-12,VEN-004
EVO-007500,OPP-003120,lead,2026-02-12,VEN-002
EVO-007501,OPP-003120,contactado,2026-02-12,VEN-002
EVO-007502,OPP-003121,lead,2026-02-12,VEN-006
EVO-007503,OPP-003121,contactado,2026-02-12,VEN-006
EVO-007504,OPP-003121,calificado,2026-02-12,VEN-006
EVO-007505,OPP-003122,contactado,2026-02-12,VEN-009
EVO-007506,OPP-003126,lead,2026-02-12,VEN-003
EVO-007507,OPP-003127,lead,2026-02-12,VEN-001
EVO-007508,OPP-003130,contactado,2026-02-12,VEN-010
EVO-007509,OPP-003131,calificado,2026-02-12,VEN-007
EVO-007510,OPP-003132,calificado,2026-02-12,VEN-010
EVO-007511,OPP-003136,contactado,2026-02-12,VEN-009
EVO-007512,OPP-003139,contactado,2026-02-12,VEN-010
EVO-007513,OPP-003140,contactado,2026-02-12,VEN-005
EVO-007514,OPP-003140,calificado,2026-02-12,VEN-005
EVO-007515,OPP-003142,contactado,2026-02-12,VEN-012
EVO-007516,OPP-003142,calificado,2026-02-12,VEN-012
EVO-007517,OPP-003145,lead,2026-02-12,VEN-008
EVO-007518,OPP-003149,calificado,2026-02-12,VEN-003
EVO-007519,OPP-003150,lead,2026-02-12,VEN-003
EVO-007520,OPP-003153,lead,2026-02-12,VEN-008
EVO-007521,OPP-003157,contactado,2026-02-12,VEN-004
EVO-007522,OPP-003157,calificado,2026-02-12,VEN-004
EVO-007523,OPP-003160,calificado,2026-02-12,VEN-004
EVO-007524,OPP-003161,lead,2026-02-12,VEN-006
EVO-007525,OPP-003161,contactado,2026-02-12,VEN-006
EVO-007526,OPP-003162,contactado,2026-02-12,VEN-003
EVO-007527,OPP-003167,contactado,2026-02-12,VEN-002
EVO-007528,OPP-003168,lead,2026-02-12,VEN-006
EVO-007529,OPP-003111,lead,2026-02-13,VEN-007
EVO-007530,OPP-003114,lead,2026-02-13,VEN-004
EVO-007531,OPP-003117,calificado,2026-02-13,VEN-010
EVO-007532,OPP-003119,lead,2026-02-13,VEN-006
EVO-007533,OPP-003120,calificado,2026-02-13,VEN-002
EVO-007534,OPP-003120,propuesta,2026-02-13,VEN-002
EVO-007535,OPP-003124,lead,2026-02-13,VEN-006
EVO-007536,OPP-003124,contactado,2026-02-13,VEN-006
EVO-007537,OPP-003129,lead,2026-02-13,VEN-003
EVO-007538,OPP-003129,contactado,2026-02-13,VEN-003
EVO-007539,OPP-003133,lead,2026-02-13,VEN-003
