mes,region,cliente_id,perfil,categoria,subcategoria,ingreso_mxn
2025-09,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,300.46
2025-10,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,265.0
2025-11,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,278.57
2026-01,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,294.33
2026-03,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,236.04
2026-04,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,249.05
2026-05,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,197.32
2026-06,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,270.63
2026-07,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,229.81
2026-08,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,221.61
2025-01,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,153.15
2025-03,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,155.45
2025-05,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,138.23
2025-06,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,158.31
2025-08,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,129.87
2025-09,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,161.69
2025-10,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,151.76
2025-11,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,137.82
2025-12,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,166.74
2026-01,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,135.54
2026-02,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,140.79
2026-04,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,159.23
2026-05,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,124.06
2026-06,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,111.95
2026-07,Centro,CLI-117,Recurrente (bajo volumen / alta frecuencia),Línea Económica,Económica Promocional,148.91
2025-01,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,985.12
2025-03,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1084.67
2025-05,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1132.66
2025-06,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1099.05
2025-08,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1036.0
2025-12,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1454.96
2026-03,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1108.27
2026-07,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1345.55
2026-08,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Exportación,1208.25
2025-04,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Mayoreo,843.65
2025-07,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Mayoreo,1244.87
2026-07,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Estándar,Estándar Mayoreo,1132.2
2025-02,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,772.76
2025-07,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,942.53
2025-11,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,724.71
2026-08,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Línea Premium,Premium Oficina,776.51
2025-01,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,299.21
2025-02,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,279.78
2025-03,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,252.91
2025-04,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,186.05
2025-06,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,312.82
2026-07,Occidente,CLI-118,Ocasional (alto volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,349.74
2025-03,Occidente,CLI-119,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,111.21
2025-11,Occidente,CLI-119,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,137.07
2026-07,Occidente,CLI-119,Esporádico (bajo volumen / baja frecuencia),Servicios postventa,Soporte y Mantenimiento,105.12
2025-01,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,147.77
2025-08,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,142.2
2026-07,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Promocional,142.75
2025-03,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,196.71
2025-04,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,187.04
2025-05,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,160.72
2025-06,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,175.06
2026-01,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,197.61
2026-04,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,133.52
2026-07,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Económica,Económica Básica,174.53
2025-05,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Premium,Premium Exportación,338.43
2025-10,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Premium,Premium Exportación,413.72
2026-08,Norte,CLI-120,Esporádico (bajo volumen / baja frecuencia),Línea Premium,Premium Exportación,333.79
2025-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,118.22
2025-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,95.23
2025-05,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,135.68
2025-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,102.14
2025-07,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,117.92
2025-09,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,129.67
2025-10,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,127.86
2025-11,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,106.12
2025-12,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,136.07
2026-01,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,122.35
2026-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,140.17
2026-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,138.02
2026-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,152.86
2026-07,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,125.13
2026-08,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Servicios postventa,Soporte y Mantenimiento,163.84
2025-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,394.17
2025-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,532.04
2025-04,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,436.23
2025-05,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,525.59
2025-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,493.6
2025-08,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,469.34
2025-09,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,574.27
2025-10,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,443.08
2025-11,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,501.01
2025-12,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,417.17
2026-01,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,511.75
2026-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,490.03
2026-05,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,519.9
2026-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,675.92
2026-08,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Premium,Premium Exportación,533.94
2025-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,243.81
2025-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,304.79
2025-04,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,349.44
2025-05,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,356.49
2025-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,309.15
2025-07,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,313.96
2025-09,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,257.18
2025-10,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,284.95
2025-11,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,301.37
2025-12,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,301.26
2026-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,365.21
2026-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,283.67
2026-04,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,368.76
2026-05,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,326.76
2026-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Retail,268.26
2025-01,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,336.77
2025-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,405.57
2025-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,371.32
2025-04,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,496.95
2025-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,357.45
2025-07,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,420.03
2025-08,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,413.79
2025-09,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,383.97
2025-10,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,342.11
2025-12,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,470.83
2026-01,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,310.82
2026-02,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,415.36
2026-03,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,351.67
2026-05,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,353.9
2026-06,Centro,CLI-121,Recurrente (bajo volumen / alta frecuencia),Línea Estándar,Estándar Mayoreo,352.06
2025-01,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,879.65
2025-02,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,898.66
2025-04,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,925.07
2025-05,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,847.1
2025-06,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,802.19
2025-07,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,819.75
2025-08,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,905.8
2025-09,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,890.35
2025-10,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,650.57
2025-11,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,816.45
2025-12,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,698.35
2026-01,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,932.27
2026-03,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,851.75
2026-05,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,831.02
2026-06,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,873.7
2026-07,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,629.61
2026-08,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Oficina,861.0
2025-01,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,933.5
2025-02,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1072.94
2025-03,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,839.0
2025-04,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,870.4
2025-05,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,953.56
2025-07,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1069.0
2025-08,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1152.94
2025-09,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1073.37
2025-10,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1071.85
2025-11,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1038.76
2025-12,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1011.9
2026-01,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1189.26
2026-02,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1178.8
2026-03,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1014.43
2026-04,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1489.41
2026-05,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1218.87
2026-06,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1113.3
2026-07,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1111.08
2026-08,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Premium,Premium Hogar,1167.72
2025-01,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,499.36
2025-02,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,576.56
2025-03,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,629.52
2025-04,Occidente,CLI-122,VIP (alto volumen / alta frecuencia),Línea Estándar,Estándar Retail,719.41
